"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE0181","GENE0181_HUMAN","P95974","Protein GENE0181",-0.137,0.146688,0.060667,0.6331,1.217,4,6,FALSE,FALSE,FALSE
"GENE1512","GENE1512_HUMAN","P49771","Protein GENE1512",0.3971,0.393525,0.129001,0.6994,0.8894,6,6,FALSE,FALSE,FALSE
"GENE0727","GENE0727_HUMAN","P36336","Protein GENE0727",0.2751,1,0.380549,0,0.4196,5,3,FALSE,FALSE,FALSE
"GENE0323","GENE0323_HUMAN","P09716","Protein GENE0323",-0.2082,1,0.461486,0,0.3358,2,5,FALSE,FALSE,FALSE
"GENE0278","GENE0278_HUMAN","P87209","Protein GENE0278",0.0181,1,0.818192,0,0.0871,3,5,FALSE,FALSE,FALSE
"GENE0232","GENE0232_HUMAN","P38323","Protein GENE0232",-0.1878,0.441677,0.174678,0.3659,0.7578,5,2,FALSE,FALSE,FALSE
"GENE0448","GENE0448_HUMAN","P22009","Protein GENE0448",0.1791,1,0.585248,0,0.2327,6,2,FALSE,FALSE,FALSE
"GENE1702","GENE1702_HUMAN","P23655","Protein GENE1702",-0.2591,0.702376,0.527222,0,0.278,3,2,FALSE,FALSE,FALSE
"GENE1259","GENE1259_HUMAN","P50304","Protein GENE1259",-0.1461,1,0.683878,0,0.165,2,6,FALSE,FALSE,FALSE
"GENE1784","GENE1784_HUMAN","P48232","Protein GENE1784",-0.0236,1,0.963313,0,0.0162,6,6,FALSE,FALSE,FALSE
"GENE0972","GENE0972_HUMAN","P32173","Protein GENE0972",0.388,1,0.388912,0.0476,0.4101,5,2,FALSE,FALSE,FALSE
"GENE1851","GENE1851_HUMAN","P42740","Protein GENE1851",-0.2435,0.254936,0.203568,0.1432,0.6913,2,2,FALSE,FALSE,FALSE
"GENE0406","GENE0406_HUMAN","P96720","Protein GENE0406",-0.0447,1,0.415517,0,0.3814,2,4,TRUE,FALSE,FALSE
"GENE0508","GENE0508_HUMAN","P02439","Protein GENE0508",0.3123,0.894214,0.392034,0.2113,0.4067,5,6,FALSE,FALSE,FALSE
"GENE1250","GENE1250_HUMAN","P92408","Protein GENE1250",0.1182,1,0.769424,0,0.1138,3,3,FALSE,FALSE,FALSE
"GENE0800","GENE0800_HUMAN","P67827","Protein GENE0800",3.3121,0.0483,0.017724,1.2527,1.7514,2,6,FALSE,FALSE,TRUE
"GENE2057","GENE2057_HUMAN","P04312","Protein GENE2057",-0.579,1,0.497439,0,0.3033,6,6,FALSE,FALSE,FALSE
"GENE1204","GENE1204_HUMAN","P75870","Protein GENE1204",-0.1437,0.495085,0.488729,0,0.3109,4,3,FALSE,FALSE,FALSE
"GENE0277","GENE0277_HUMAN","P49104","Protein GENE0277",0.4622,0.24788,0.114256,0.845,0.9421,3,2,FALSE,FALSE,FALSE
"GENE1197","GENE1197_HUMAN","P24752","Protein GENE1197",-0.234,0.719146,0.290212,0,0.5373,3,3,FALSE,FALSE,FALSE
"GENE0930","GENE0930_HUMAN","P14720","Protein GENE0930",-0.2832,1,0.653852,0,0.1845,6,6,FALSE,FALSE,FALSE
"GENE2554","GENE2554_HUMAN","P95912","Protein GENE2554",0.3082,0.302344,0.069077,0.5208,1.1607,2,3,FALSE,FALSE,FALSE
"GENE2366","GENE2366_HUMAN","P56164","Protein GENE2366",0.025,1,0.531063,0,0.2749,6,4,FALSE,FALSE,FALSE
"GENE0942","GENE0942_HUMAN","P49187","Protein GENE0942",-0.0977,1,0.9014,0,0.0451,5,5,FALSE,FALSE,FALSE
"GENE2174","GENE2174_HUMAN","P52163","Protein GENE2174",0.4499,0.965578,0.752894,0,0.1233,3,3,FALSE,FALSE,FALSE
"GENE1986","GENE1986_HUMAN","P52047","Protein GENE1986",-0.4409,1,0.718764,0,0.1434,5,4,FALSE,FALSE,FALSE
"GENE0057","GENE0057_HUMAN","P64678","Protein GENE0057",-0.0477,1,0.401981,0,0.3958,6,6,FALSE,FALSE,FALSE
"GENE2555","GENE2555_HUMAN","P50546","Protein GENE2555",-0.5442,1,0.558054,0.2115,0.2533,3,5,FALSE,FALSE,FALSE
"GENE0968","GENE0968_HUMAN","P83215","Protein GENE0968",-0.327,0.919101,0.585606,0,0.2324,3,3,FALSE,FALSE,FALSE
"GENE1074","GENE1074_HUMAN","P40743","Protein GENE1074",0.1777,0.751474,0.380672,0.2047,0.4194,4,3,FALSE,FALSE,FALSE
"GENE2208","GENE2208_HUMAN","P03618","Protein GENE2208",-0.0899,1,0.700071,0.0344,0.1549,3,3,FALSE,FALSE,FALSE
"GENE1441","GENE1441_HUMAN","P85898","Protein GENE1441",0.3891,0.81805,0.199317,0.1941,0.7005,6,4,FALSE,FALSE,FALSE
"GENE2810","GENE2810_HUMAN","P95280","Protein GENE2810",-0.2609,0.839867,0.494289,0,0.306,5,3,FALSE,FALSE,FALSE
"GENE1025","GENE1025_HUMAN","P46957","Protein GENE1025",0.4161,1,0.956969,0,0.0191,3,6,FALSE,FALSE,FALSE
"GENE2840","GENE2840_HUMAN","P95353","Protein GENE2840",-0.7168,1,0.513977,0,0.2891,6,6,FALSE,FALSE,FALSE
"GENE0223","GENE0223_HUMAN","P07932","Protein GENE0223",-0.3302,1,0.429481,0.1894,0.3671,5,6,FALSE,FALSE,FALSE
"GENE1550","GENE1550_HUMAN","P63950","Protein GENE1550",0.0223,0.548332,0.197667,0.5525,0.7041,5,6,FALSE,FALSE,FALSE
"GENE1244","GENE1244_HUMAN","P08112","Protein GENE1244",0.0549,1,0.892817,0,0.0492,6,4,FALSE,FALSE,FALSE
"GENE1517","GENE1517_HUMAN","P00571","Protein GENE1517",-2.5621,0.000984,0.000428,3.3305,3.3683,2,2,FALSE,FALSE,TRUE
"GENE1210","GENE1210_HUMAN","P67024","Protein GENE1210",0.2988,1,0.944883,0,0.0246,4,2,FALSE,FALSE,FALSE
"GENE2305","GENE2305_HUMAN","P43818","Protein GENE2305",0.641,0.030283,0.006871,1.5888,2.163,3,5,FALSE,FALSE,TRUE
"GENE0318","GENE0318_HUMAN","P88230","Protein GENE0318",0.3768,1,0.803434,0,0.095,4,4,FALSE,FALSE,FALSE
"GENE0329","GENE0329_HUMAN","P20490","Protein GENE0329",-0.3509,0.682985,0.309595,0.2792,0.5092,5,3,FALSE,FALSE,FALSE
"GENE0202","GENE0202_HUMAN","P31290","Protein GENE0202",-0.8857,0.837651,0.626867,0,0.2028,2,2,TRUE,FALSE,FALSE
"GENE2699","GENE2699_HUMAN","P45236","Protein GENE2699",0.3084,1,0.74758,0,0.1263,6,5,FALSE,FALSE,FALSE
"GENE2514","GENE2514_HUMAN","P40734","Protein GENE2514",2.3894,0.075352,0.015931,1.3835,1.7977,2,6,FALSE,FALSE,TRUE
"GENE0459","GENE0459_HUMAN","P63159","Protein GENE0459",0.0042,0.183963,0.129821,0.2474,0.8867,6,6,FALSE,FALSE,FALSE
"GENE1720","GENE1720_HUMAN","P92514","Protein GENE1720",-0.3252,1,0.474788,0,0.3235,5,6,FALSE,FALSE,FALSE
"GENE1507","GENE1507_HUMAN","P19217","Protein GENE1507",-0.4503,0.698643,0.345585,0.0173,0.4614,3,4,TRUE,FALSE,FALSE
"GENE1878","GENE1878_HUMAN","P75337","Protein GENE1878",-1.0784,0.246927,0.121913,0.636,0.9139,6,2,FALSE,FALSE,FALSE
"GENE0623","GENE0623_HUMAN","P77052","Protein GENE0623",0.4651,0.412623,0.087726,0.747,1.0569,2,6,FALSE,FALSE,FALSE
"GENE2331","GENE2331_HUMAN","P86211","Protein GENE2331",0.1931,1,0.309604,0.2309,0.5092,4,4,FALSE,FALSE,FALSE
"GENE2567","GENE2567_HUMAN","P08246","Protein GENE2567",0.1224,0.768012,0.586435,0,0.2318,6,5,TRUE,TRUE,FALSE
"GENE2714","GENE2714_HUMAN","P04057","Protein GENE2714",-0.3559,0.34962,0.203561,0.2939,0.6913,6,5,FALSE,FALSE,FALSE
"GENE0253","GENE0253_HUMAN","P96103","Protein GENE0253",-0.0484,1,0.465949,0,0.3317,4,4,FALSE,FALSE,FALSE
"GENE2084","GENE2084_HUMAN","P18018","Protein GENE2084",0.0669,1,0.909231,0,0.0413,6,2,FALSE,FALSE,FALSE
"GENE0568","GENE0568_HUMAN","P49879","Protein GENE0568",-0.2853,1,0.510222,0,0.2922,4,5,FALSE,FALSE,FALSE
"GENE1792","GENE1792_HUMAN","P88470","Protein GENE1792",-4.3523,0.019975,0.010393,1.8632,1.9832,6,4,FALSE,FALSE,TRUE
"GENE1128","GENE1128_HUMAN","P60938","Protein GENE1128",0.2775,1,0.644502,0,0.1908,3,3,FALSE,FALSE,FALSE
"GENE1113","GENE1113_HUMAN","P56690","Protein GENE1113",0.8208,1,0.314717,0.0734,0.5021,4,5,FALSE,FALSE,FALSE
"GENE0631","GENE0631_HUMAN","P24462","Protein GENE0631",-0.1687,0.88337,0.838785,0,0.0763,6,6,FALSE,FALSE,FALSE
"GENE1376","GENE1376_HUMAN","P68304","Protein GENE1376",-0.4977,0.494764,0.134875,0.2506,0.8701,3,4,FALSE,FALSE,FALSE
"GENE2826","GENE2826_HUMAN","P62094","Protein GENE2826",0.6635,1,0.923212,0.0204,0.0347,6,2,FALSE,FALSE,FALSE
"GENE1351","GENE1351_HUMAN","P28946","Protein GENE1351",0.7268,1,0.892566,0,0.0494,6,3,FALSE,FALSE,FALSE
"GENE0793","GENE0793_HUMAN","P01094","Protein GENE0793",0.2994,1,0.346718,0.212,0.46,6,5,FALSE,FALSE,FALSE
"GENE2813","GENE2813_HUMAN","P17054","Protein GENE2813",-0.0052,1,0.605551,0.0572,0.2178,2,6,FALSE,FALSE,FALSE
"GENE0492","GENE0492_HUMAN","P06031","Protein GENE0492",0.6807,0.512543,0.30759,0.1079,0.512,3,3,FALSE,TRUE,FALSE
"GENE2374","GENE2374_HUMAN","P97314","Protein GENE2374",-0.5239,0.357693,0.220228,0.6174,0.6571,3,2,FALSE,FALSE,FALSE
"GENE1407","GENE1407_HUMAN","P01076","Protein GENE1407",0.4999,0.949105,0.253468,0.2105,0.5961,6,3,FALSE,FALSE,FALSE
"GENE1981","GENE1981_HUMAN","P69038","Protein GENE1981",0.3059,1,0.445379,0.0527,0.3513,2,2,FALSE,FALSE,FALSE
"GENE2228","GENE2228_HUMAN","P54121","Protein GENE2228",0.1453,1,0.636139,0,0.1964,5,6,FALSE,FALSE,FALSE
"GENE0790","GENE0790_HUMAN","P54185","Protein GENE0790",-0.2896,1,0.911479,0,0.0403,5,3,FALSE,FALSE,FALSE
"GENE2698","GENE2698_HUMAN","P77397","Protein GENE2698",-0.0232,0.096553,0.088416,0.5294,1.0535,6,6,FALSE,FALSE,FALSE
"GENE2579","GENE2579_HUMAN","P95025","Protein GENE2579",0.1232,1,0.395354,0.2103,0.403,6,4,FALSE,FALSE,FALSE
"GENE0525","GENE0525_HUMAN","P61440","Protein GENE0525",0.4916,0.756635,0.55973,0,0.252,2,2,FALSE,FALSE,FALSE
"GENE0613","GENE0613_HUMAN","P64106","Protein GENE0613",-0.4596,0.951759,0.815758,0,0.0884,4,3,FALSE,FALSE,FALSE
"GENE0766","GENE0766_HUMAN","P20111","Protein GENE0766",-0.7061,0.366178,0.350818,0,0.4549,3,2,FALSE,TRUE,FALSE
"GENE2070","GENE2070_HUMAN","P39781","Protein GENE2070",-0.2007,1,0.643613,0.0309,0.1914,5,5,FALSE,FALSE,FALSE
"GENE0920","GENE0920_HUMAN","P67522","Protein GENE0920",2.2488,0.060538,0.015641,1.2531,1.8057,5,2,FALSE,FALSE,TRUE
"GENE1797","GENE1797_HUMAN","P84438","Protein GENE1797",0.3385,1,0.62184,0.0681,0.2063,2,2,FALSE,TRUE,FALSE
"GENE2079","GENE2079_HUMAN","P93034","Protein GENE2079",-0.0487,1,0.641132,0,0.1931,5,2,TRUE,FALSE,FALSE
"GENE1912","GENE1912_HUMAN","P05460","Protein GENE1912",1.5958,0.180549,0.045076,1.0083,1.3461,2,3,FALSE,FALSE,TRUE
"GENE0507","GENE0507_HUMAN","P43096","Protein GENE0507",-0.6742,1,0.29654,0.1192,0.5279,2,6,FALSE,FALSE,FALSE
"GENE2210","GENE2210_HUMAN","P56528","Protein GENE2210",0.3376,1,0.877141,0,0.0569,4,2,FALSE,TRUE,FALSE
"GENE2762","GENE2762_HUMAN","P06600","Protein GENE2762",-0.1179,1,0.870505,0,0.0602,5,4,FALSE,FALSE,FALSE
"GENE0658","GENE0658_HUMAN","P04523","Protein GENE0658",4.3214,0.049817,0.010387,1.3492,1.9835,3,5,FALSE,FALSE,TRUE
"GENE2900","GENE2900_HUMAN","P71564","Protein GENE2900",-0.2944,0.903549,0.691124,0,0.1604,2,4,FALSE,TRUE,FALSE
"GENE1141","GENE1141_HUMAN","P74337","Protein GENE1141",0.7223,0.792302,0.245164,0.4988,0.6105,3,4,FALSE,FALSE,FALSE
"GENE1668","GENE1668_HUMAN","P41397","Protein GENE1668",3.1486,0.154798,0.044701,0.8304,1.3497,5,4,FALSE,FALSE,TRUE
"GENE0003","GENE0003_HUMAN","P22795","Protein GENE0003",0.3074,1,0.307204,0,0.5126,2,2,FALSE,FALSE,FALSE
"GENE0922","GENE0922_HUMAN","P51997","Protein GENE0922",-4.4997,0.043122,0.040802,0.7538,1.3893,3,3,FALSE,FALSE,TRUE
"GENE1177","GENE1177_HUMAN","P09004","Protein GENE1177",-0.3583,1,0.660509,0,0.1801,4,5,FALSE,TRUE,FALSE
"GENE0718","GENE0718_HUMAN","P51042","Protein GENE0718",0.0308,0.215282,0.139502,0.6871,0.8554,4,2,TRUE,FALSE,FALSE
"GENE1925","GENE1925_HUMAN","P34412","Protein GENE1925",-0.0698,0.933837,0.753084,0,0.1232,5,6,FALSE,FALSE,FALSE
"GENE2272","GENE2272_HUMAN","P78915","Protein GENE2272",-0.4181,1,0.780476,0,0.1076,4,6,FALSE,FALSE,FALSE
"GENE1624","GENE1624_HUMAN","P58986","Protein GENE1624",-0.3725,0.948877,0.218786,0.5797,0.66,2,4,FALSE,FALSE,FALSE
"GENE0659","GENE0659_HUMAN","P97655","Protein GENE0659",-0.1647,1,0.537644,0,0.2695,5,5,FALSE,FALSE,FALSE
"GENE1235","GENE1235_HUMAN","P74242","Protein GENE1235",0.3014,1,0.524123,0,0.2806,6,3,FALSE,FALSE,FALSE
"GENE2702","GENE2702_HUMAN","P59526","Protein GENE2702",-0.8451,0.094816,0.047184,0.9047,1.3262,6,5,FALSE,FALSE,TRUE
"GENE2772","GENE2772_HUMAN","P53263","Protein GENE2772",-0.5644,1,0.823612,0,0.0843,2,3,FALSE,FALSE,FALSE
"GENE0359","GENE0359_HUMAN","P69554","Protein GENE0359",0.0156,1,0.423067,0.135,0.3736,6,5,FALSE,FALSE,FALSE
"GENE2524","GENE2524_HUMAN","P65069","Protein GENE2524",-0.1688,1,0.822045,0,0.0851,4,2,FALSE,FALSE,FALSE
"GENE1423","GENE1423_HUMAN","P56287","Protein GENE1423",0.2557,0.528338,0.197031,0.1769,0.7055,6,6,FALSE,FALSE,FALSE
"GENE0454","GENE0454_HUMAN","P90093","Protein GENE0454",-0.8199,1,0.821518,0,0.0854,6,5,FALSE,FALSE,FALSE
"GENE0843","GENE0843_HUMAN","P23682","Protein GENE0843",0.334,1,0.843217,0,0.0741,4,4,FALSE,FALSE,FALSE
"GENE0749","GENE0749_HUMAN","P30698","Protein GENE0749",-0.1067,1,0.611626,0.1108,0.2135,5,3,FALSE,FALSE,FALSE
"GENE0254","GENE0254_HUMAN","P38250","Protein GENE0254",-0.2938,1,0.995595,0,0.0019,3,2,FALSE,FALSE,FALSE
"GENE1525","GENE1525_HUMAN","P56952","Protein GENE1525",-0.0811,1,0.622636,0,0.2058,3,3,FALSE,FALSE,FALSE
"GENE1135","GENE1135_HUMAN","P59862","Protein GENE1135",-0.1481,1,0.755093,0,0.122,6,4,FALSE,FALSE,FALSE
"GENE0619","GENE0619_HUMAN","P05837","Protein GENE0619",-0.6687,1,0.955864,0,0.0196,5,4,FALSE,FALSE,FALSE
"GENE2818","GENE2818_HUMAN","P76411","Protein GENE2818",-0.0027,1,0.353737,0,0.4513,3,3,FALSE,FALSE,FALSE
"GENE2804","GENE2804_HUMAN","P26661","Protein GENE2804",0.7753,1,0.920592,0,0.0359,3,3,FALSE,FALSE,FALSE
"GENE2017","GENE2017_HUMAN","P76048","Protein GENE2017",0.0399,0.493659,0.256321,0.1441,0.5912,2,3,FALSE,FALSE,FALSE
"GENE0945","GENE0945_HUMAN","P15349","Protein GENE0945",-0.0177,1,0.988057,0,0.0052,4,5,FALSE,TRUE,FALSE
"GENE2831","GENE2831_HUMAN","P22146","Protein GENE2831",0.5049,0.482648,0.224579,0.2072,0.6486,2,4,FALSE,FALSE,FALSE
"GENE0207","GENE0207_HUMAN","P59863","Protein GENE0207",-0.4995,1,0.714207,0,0.1462,4,4,FALSE,FALSE,FALSE
"GENE1354","GENE1354_HUMAN","P60540","Protein GENE1354",-2.6757,0.04033,0.014738,1.2728,1.8315,6,2,FALSE,FALSE,TRUE
"GENE0788","GENE0788_HUMAN","P18801","Protein GENE0788",0.0768,0.892446,0.186726,0.1833,0.7288,4,5,FALSE,FALSE,FALSE
"GENE1589","GENE1589_HUMAN","P33954","Protein GENE1589",-0.0654,1,0.685909,0,0.1637,2,3,FALSE,FALSE,FALSE
"GENE2025","GENE2025_HUMAN","P53106","Protein GENE2025",-0.1715,0.247144,0.232401,0.5859,0.6338,4,2,FALSE,FALSE,FALSE
"GENE0478","GENE0478_HUMAN","P68527","Protein GENE0478",-0.4411,0.187858,0.120974,0.4475,0.9173,6,5,FALSE,TRUE,FALSE
"GENE2111","GENE2111_HUMAN","P60629","Protein GENE2111",-0.3248,1,0.982454,0,0.0077,5,5,FALSE,FALSE,FALSE
"GENE2040","GENE2040_HUMAN","P42561","Protein GENE2040",0.486,1,0.85427,0,0.0684,6,4,FALSE,FALSE,FALSE
"GENE1747","GENE1747_HUMAN","P78085","Protein GENE1747",3.9459,0.025888,0.024972,1.1715,1.6025,2,5,FALSE,FALSE,TRUE
"GENE0733","GENE0733_HUMAN","P61209","Protein GENE0733",-0.314,1,0.818112,0,0.0872,5,2,FALSE,FALSE,FALSE
"GENE1934","GENE1934_HUMAN","P73609","Protein GENE1934",0.2759,1,0.922169,0,0.0352,6,6,FALSE,FALSE,FALSE
"GENE0864","GENE0864_HUMAN","P02704","Protein GENE0864",0.1441,1,0.631683,0,0.1995,5,2,FALSE,FALSE,FALSE
"GENE0050","GENE0050_HUMAN","P27235","Protein GENE0050",0.0178,1,0.79968,0,0.0971,5,5,FALSE,FALSE,FALSE
"GENE0885","GENE0885_HUMAN","P81274","Protein GENE0885",0.31,0.674014,0.170207,0.2887,0.769,3,3,FALSE,FALSE,FALSE
"GENE1465","GENE1465_HUMAN","P87368","Protein GENE1465",0.4926,1,0.69868,0,0.1557,4,6,FALSE,FALSE,FALSE
"GENE0250","GENE0250_HUMAN","P97742","Protein GENE0250",-0.5519,1,0.929464,0,0.0318,2,5,FALSE,TRUE,FALSE
"GENE1915","GENE1915_HUMAN","P81104","Protein GENE1915",-0.5205,0.522871,0.122058,0.2393,0.9134,3,4,FALSE,FALSE,FALSE
"GENE0592","GENE0592_HUMAN","P16818","Protein GENE0592",-0.1336,1,0.450012,0.3096,0.3468,5,2,FALSE,FALSE,FALSE
"GENE0065","GENE0065_HUMAN","P87574","Protein GENE0065",0.5464,0.844423,0.842056,0,0.0747,5,4,FALSE,FALSE,FALSE
"GENE1715","GENE1715_HUMAN","P62252","Protein GENE1715",0.2822,1,0.953123,0,0.0209,3,4,FALSE,FALSE,FALSE
"GENE2630","GENE2630_HUMAN","P58765","Protein GENE2630",-0.8996,0.014839,0.012971,1.5668,1.887,3,6,FALSE,FALSE,TRUE
"GENE0675","GENE0675_HUMAN","P80775","Protein GENE0675",-0.4368,1,0.930638,0,0.0312,2,5,FALSE,FALSE,FALSE
"GENE2023","GENE2023_HUMAN","P84195","Protein GENE2023",-0.026,1,0.72305,0,0.1408,4,6,FALSE,TRUE,FALSE
"GENE1421","GENE1421_HUMAN","P53664","Protein GENE1421",0.8609,1,0.387688,0,0.4115,3,6,FALSE,FALSE,FALSE
"GENE1324","GENE1324_HUMAN","P69822","Protein GENE1324",-0.2967,1,0.775005,0,0.1107,5,3,FALSE,FALSE,FALSE
"GENE2404","GENE2404_HUMAN","P20167","Protein GENE2404",-4.0221,0.109257,0.031777,0.8536,1.4979,4,3,FALSE,FALSE,TRUE
"GENE0227","GENE0227_HUMAN","P89524","Protein GENE0227",0.3541,1,0.612512,0,0.2129,2,6,FALSE,FALSE,FALSE
"GENE2258","GENE2258_HUMAN","P96389","Protein GENE2258",0.5974,0.367141,0.300235,0.0578,0.5225,4,3,FALSE,FALSE,FALSE
"GENE1079","GENE1079_HUMAN","P20272","Protein GENE1079",-0.3237,0.689815,0.641575,0,0.1928,6,4,FALSE,FALSE,FALSE
"GENE2244","GENE2244_HUMAN","P94932","Protein GENE2244",-0.2266,1,0.403007,0,0.3947,2,3,FALSE,FALSE,FALSE
"GENE0356","GENE0356_HUMAN","P76881","Protein GENE0356",0.2158,1,0.886821,0,0.0522,3,4,FALSE,FALSE,FALSE
"GENE2006","GENE2006_HUMAN","P01333","Protein GENE2006",0.2391,1,0.687655,0,0.1626,3,5,FALSE,FALSE,FALSE
"GENE2499","GENE2499_HUMAN","P13861","Protein GENE2499",0.676,0.795686,0.173863,0.2546,0.7598,5,2,FALSE,FALSE,FALSE
"GENE2734","GENE2734_HUMAN","P75949","Protein GENE2734",0.0246,1,0.794484,0,0.0999,5,6,TRUE,FALSE,FALSE
"GENE1002","GENE1002_HUMAN","P23103","Protein GENE1002",0.4918,0.849641,0.67123,0,0.1731,4,6,FALSE,FALSE,FALSE
"GENE0919","GENE0919_HUMAN","P49514","Protein GENE0919",-0.1873,1,0.81121,0,0.0909,4,6,FALSE,FALSE,FALSE
"GENE1957","GENE1957_HUMAN","P28932","Protein GENE1957",0.7731,1,0.612163,0,0.2131,2,3,FALSE,TRUE,FALSE
"GENE1163","GENE1163_HUMAN","P99746","Protein GENE1163",0.3826,0.352123,0.114472,0.4632,0.9413,6,5,FALSE,FALSE,FALSE
"GENE0915","GENE0915_HUMAN","P32115","Protein GENE0915",0.036,1,0.517001,0,0.2865,2,4,FALSE,FALSE,FALSE
"GENE1738","GENE1738_HUMAN","P54321","Protein GENE1738",-0.1977,0.86015,0.300748,0,0.5218,6,5,FALSE,FALSE,FALSE
"GENE2467","GENE2467_HUMAN","P66652","Protein GENE2467",-0.1296,0.281883,0.220314,0.0379,0.657,4,3,FALSE,FALSE,FALSE
"GENE2039","GENE2039_HUMAN","P08883","Protein GENE2039",0.4347,1,0.484093,0,0.3151,2,4,FALSE,FALSE,FALSE
"GENE1591","GENE1591_HUMAN","P92550","Protein GENE1591",0.0056,1,0.259211,0.296,0.5863,5,4,FALSE,FALSE,FALSE
"GENE0178","GENE0178_HUMAN","P74541","Protein GENE0178",-0.4362,1,0.611657,0,0.2135,5,4,FALSE,FALSE,FALSE
"GENE2563","GENE2563_HUMAN","P36178","Protein GENE2563",-0.261,1,0.593832,0,0.2263,6,5,FALSE,FALSE,FALSE
"GENE1011","GENE1011_HUMAN","P63073","Protein GENE1011",-1.8045,0.1552,0.03264,1.1213,1.4862,4,2,FALSE,FALSE,TRUE
"GENE2075","GENE2075_HUMAN","P50998","Protein GENE2075",-0.3645,0.335934,0.1406,0.2348,0.852,3,2,TRUE,FALSE,FALSE
"GENE1032","GENE1032_HUMAN","P54522","Protein GENE1032",0.6912,0.990632,0.334724,0,0.4753,2,3,FALSE,FALSE,FALSE
"GENE0379","GENE0379_HUMAN","P16000","Protein GENE0379",0.2266,1,0.769529,0.0784,0.1138,5,6,FALSE,FALSE,FALSE
"GENE0624","GENE0624_HUMAN","P02737","Protein GENE0624",-0.6627,0.70302,0.315515,0,0.501,5,4,FALSE,FALSE,FALSE
"GENE0891","GENE0891_HUMAN","P46087","Protein GENE0891",-0.0515,0.688774,0.193886,0.0524,0.7125,6,4,FALSE,FALSE,FALSE
"GENE2420","GENE2420_HUMAN","P82057","Protein GENE2420",0.3096,1,0.378393,0,0.4221,2,5,FALSE,FALSE,FALSE
"GENE1890","GENE1890_HUMAN","P07369","Protein GENE1890",0.4792,1,0.928317,0,0.0323,5,6,FALSE,FALSE,FALSE
"GENE0964","GENE0964_HUMAN","P16934","Protein GENE0964",0.6336,1,0.395559,0,0.4028,4,6,FALSE,FALSE,FALSE
"GENE0333","GENE0333_HUMAN","P23682","Protein GENE0333",0.1141,1,0.342449,0,0.4654,6,6,FALSE,FALSE,FALSE
"GENE1198","GENE1198_HUMAN","P44021","Protein GENE1198",-0.5165,1,0.49138,0,0.3086,3,2,FALSE,FALSE,FALSE
"GENE2719","GENE2719_HUMAN","P44509","Protein GENE2719",0.0075,1,0.417992,0.3266,0.3788,5,6,FALSE,FALSE,FALSE
"GENE1581","GENE1581_HUMAN","P23863","Protein GENE1581",-0.4181,1,0.636059,0,0.1965,5,2,TRUE,FALSE,FALSE
"GENE2547","GENE2547_HUMAN","P55351","Protein GENE2547",0.0287,1,0.757437,0,0.1207,4,2,FALSE,TRUE,FALSE
"GENE1072","GENE1072_HUMAN","P10026","Protein GENE1072",-0.066,0.685082,0.588922,0,0.2299,4,5,TRUE,FALSE,FALSE
"GENE2603","GENE2603_HUMAN","P04425","Protein GENE2603",-6e-04,0.201239,0.075658,0.6884,1.1211,3,2,FALSE,FALSE,FALSE
"GENE0436","GENE0436_HUMAN","P81075","Protein GENE0436",-0.1215,0.827947,0.572149,0.2402,0.2425,3,6,FALSE,FALSE,FALSE
"GENE2522","GENE2522_HUMAN","P53279","Protein GENE2522",0.1091,0.956733,0.541506,0,0.2664,6,6,FALSE,TRUE,FALSE
"GENE1929","GENE1929_HUMAN","P17524","Protein GENE1929",0.6583,1,0.71817,0,0.1438,4,5,FALSE,FALSE,FALSE
"GENE1019","GENE1019_HUMAN","P25813","Protein GENE1019",-4.2852,0.154164,0.035314,0.9599,1.452,3,4,FALSE,FALSE,TRUE
"GENE1127","GENE1127_HUMAN","P02541","Protein GENE1127",0.3602,0.368836,0.118587,0.3128,0.926,6,4,FALSE,FALSE,FALSE
"GENE1397","GENE1397_HUMAN","P97681","Protein GENE1397",0.1219,1,0.738735,0,0.1315,6,4,FALSE,FALSE,FALSE
"GENE0579","GENE0579_HUMAN","P96673","Protein GENE0579",2.4771,0.034963,0.02991,0.8913,1.5242,6,5,FALSE,FALSE,TRUE
"GENE2303","GENE2303_HUMAN","P63161","Protein GENE2303",-0.4741,1,0.805907,0,0.0937,4,3,FALSE,FALSE,FALSE
"GENE0654","GENE0654_HUMAN","P84146","Protein GENE0654",-0.1858,1,0.824042,0.0216,0.0841,2,5,FALSE,FALSE,FALSE
"GENE0569","GENE0569_HUMAN","P09789","Protein GENE0569",0.1717,1,0.78081,0,0.1075,3,2,FALSE,FALSE,FALSE
"GENE0067","GENE0067_HUMAN","P50013","Protein GENE0067",-0.3434,1,0.433587,0,0.3629,3,5,FALSE,TRUE,FALSE
"GENE0363","GENE0363_HUMAN","P19964","Protein GENE0363",-0.3978,0.959965,0.534288,0,0.2722,6,2,FALSE,FALSE,FALSE
"GENE1883","GENE1883_HUMAN","P81932","Protein GENE1883",0.3395,1,0.342917,0.4473,0.4648,4,3,TRUE,FALSE,FALSE
"GENE0542","GENE0542_HUMAN","P53875","Protein GENE0542",-0.4493,1,0.479445,0.2481,0.3193,4,6,FALSE,FALSE,FALSE
