"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE0329","GENE0329_HUMAN","P43753","Protein GENE0329",-0.244,0.109413,0.061553,1.069,1.2108,4,5,FALSE,FALSE,FALSE
"GENE0718","GENE0718_HUMAN","P57759","Protein GENE0718",0.4388,1,0.759628,0,0.1194,5,5,FALSE,FALSE,FALSE
"GENE2785","GENE2785_HUMAN","P69496","Protein GENE2785",-0.5126,0.042853,0.039353,0.7198,1.405,6,3,FALSE,FALSE,TRUE
"GENE1721","GENE1721_HUMAN","P18153","Protein GENE1721",0.4355,1,0.79333,0,0.1005,6,5,FALSE,FALSE,FALSE
"GENE2292","GENE2292_HUMAN","P97877","Protein GENE2292",1.1461,0.097022,0.026483,1.3167,1.577,3,3,FALSE,FALSE,TRUE
"GENE1560","GENE1560_HUMAN","P04526","Protein GENE1560",-0.1508,1,0.641411,0,0.1929,2,4,FALSE,FALSE,FALSE
"GENE2015","GENE2015_HUMAN","P23428","Protein GENE2015",0.4793,1,0.852806,0,0.0691,6,5,FALSE,FALSE,FALSE
"GENE1051","GENE1051_HUMAN","P20506","Protein GENE1051",0.282,1,0.827406,0,0.0823,5,4,FALSE,FALSE,FALSE
"GENE2050","GENE2050_HUMAN","P74324","Protein GENE2050",0.3281,1,0.979972,0,0.0088,2,6,FALSE,FALSE,FALSE
"GENE1423","GENE1423_HUMAN","P30352","Protein GENE1423",-0.4225,0.247143,0.1149,0.6045,0.9397,2,6,FALSE,FALSE,FALSE
"GENE2814","GENE2814_HUMAN","P96255","Protein GENE2814",0.1415,1,0.884962,0,0.0531,3,6,FALSE,FALSE,FALSE
"GENE0294","GENE0294_HUMAN","P97427","Protein GENE0294",1.1426,0.055468,0.029053,1.1829,1.5368,2,4,TRUE,FALSE,TRUE
"GENE1024","GENE1024_HUMAN","P05175","Protein GENE1024",-0.1954,1,0.747382,0,0.1265,5,2,FALSE,TRUE,FALSE
"GENE0767","GENE0767_HUMAN","P24703","Protein GENE0767",-0.2481,0.937864,0.350834,0,0.4549,5,3,FALSE,FALSE,FALSE
"GENE0158","GENE0158_HUMAN","P60737","Protein GENE0158",0.0892,1,0.308708,6e-04,0.5105,3,5,FALSE,FALSE,FALSE
"GENE1518","GENE1518_HUMAN","P34129","Protein GENE1518",-0.2807,0.22726,0.068692,1.108,1.1631,6,5,FALSE,TRUE,FALSE
"GENE1908","GENE1908_HUMAN","P75280","Protein GENE1908",0.3019,0.702807,0.143224,0.5387,0.844,3,5,FALSE,FALSE,FALSE
"GENE2160","GENE2160_HUMAN","P71174","Protein GENE2160",-0.0575,1,0.797406,0,0.0983,4,2,FALSE,FALSE,FALSE
"GENE2631","GENE2631_HUMAN","P94169","Protein GENE2631",0.0217,0.445219,0.133271,0.5435,0.8753,2,3,FALSE,FALSE,FALSE
"GENE0693","GENE0693_HUMAN","P57475","Protein GENE0693",0.6533,0.923238,0.717971,0,0.1439,3,6,FALSE,FALSE,FALSE
"GENE0714","GENE0714_HUMAN","P19211","Protein GENE0714",-0.7578,1,0.492171,0.0826,0.3079,6,6,FALSE,FALSE,FALSE
"GENE0918","GENE0918_HUMAN","P26615","Protein GENE0918",-0.1486,1,0.96251,0,0.0166,3,5,FALSE,FALSE,FALSE
"GENE0583","GENE0583_HUMAN","P33846","Protein GENE0583",0.1719,0.982258,0.24583,0.3201,0.6094,3,2,FALSE,FALSE,FALSE
"GENE1310","GENE1310_HUMAN","P34821","Protein GENE1310",-1.088,1,0.94578,0,0.0242,5,4,FALSE,FALSE,FALSE
"GENE1106","GENE1106_HUMAN","P45323","Protein GENE1106",-0.1027,1,0.915344,0,0.0384,6,3,FALSE,FALSE,FALSE
"GENE0561","GENE0561_HUMAN","P70196","Protein GENE0561",-0.7527,1,0.334863,0.4523,0.4751,3,5,FALSE,TRUE,FALSE
"GENE2124","GENE2124_HUMAN","P72751","Protein GENE2124",0.3053,0.266156,0.063734,0.6594,1.1956,5,4,FALSE,TRUE,FALSE
"GENE1711","GENE1711_HUMAN","P96307","Protein GENE1711",0.1629,1,0.951939,0,0.0214,5,6,FALSE,FALSE,FALSE
"GENE0368","GENE0368_HUMAN","P83259","Protein GENE0368",0.2156,1,0.894601,0,0.0484,3,6,FALSE,FALSE,FALSE
"GENE2681","GENE2681_HUMAN","P42789","Protein GENE2681",0.1083,1,0.367756,0,0.4344,6,2,FALSE,FALSE,FALSE
"GENE0865","GENE0865_HUMAN","P66271","Protein GENE0865",-0.0178,1,0.993471,0,0.0028,3,3,FALSE,FALSE,FALSE
"GENE1202","GENE1202_HUMAN","P81534","Protein GENE1202",-0.8595,1,0.97148,0,0.0126,4,2,FALSE,FALSE,FALSE
"GENE2227","GENE2227_HUMAN","P98688","Protein GENE2227",0.0197,0.808547,0.440504,0,0.356,3,3,FALSE,FALSE,FALSE
"GENE2456","GENE2456_HUMAN","P27005","Protein GENE2456",0.2917,1,0.663495,0,0.1782,4,5,FALSE,FALSE,FALSE
"GENE2063","GENE2063_HUMAN","P39538","Protein GENE2063",0.0106,1,0.326628,0,0.4859,6,5,FALSE,TRUE,FALSE
"GENE0480","GENE0480_HUMAN","P71270","Protein GENE0480",-0.4984,0.227574,0.099327,0.4429,1.0029,4,5,FALSE,FALSE,FALSE
"GENE0681","GENE0681_HUMAN","P89090","Protein GENE0681",0.2234,1,0.950176,0,0.0222,2,2,FALSE,FALSE,FALSE
"GENE1728","GENE1728_HUMAN","P42393","Protein GENE1728",-0.7299,1,0.914387,0,0.0389,6,5,FALSE,FALSE,FALSE
"GENE0576","GENE0576_HUMAN","P54660","Protein GENE0576",-0.4535,1,0.689966,0,0.1612,6,5,FALSE,FALSE,FALSE
"GENE1114","GENE1114_HUMAN","P82513","Protein GENE1114",0.1261,0.12643,0.06107,0.6911,1.2142,5,5,FALSE,FALSE,FALSE
"GENE0049","GENE0049_HUMAN","P39553","Protein GENE0049",-0.3989,0.919842,0.418973,0,0.3778,3,5,FALSE,FALSE,FALSE
"GENE2166","GENE2166_HUMAN","P74781","Protein GENE2166",0.4436,1,0.560473,0,0.2514,3,3,FALSE,FALSE,FALSE
"GENE0451","GENE0451_HUMAN","P44526","Protein GENE0451",-0.1206,1,0.903118,0,0.0443,4,4,FALSE,FALSE,FALSE
"GENE1331","GENE1331_HUMAN","P72004","Protein GENE1331",-0.3759,0.730141,0.253514,0.0548,0.596,5,6,FALSE,FALSE,FALSE
"GENE1289","GENE1289_HUMAN","P83693","Protein GENE1289",-0.0693,1,0.543705,0.2259,0.2646,6,6,FALSE,FALSE,FALSE
"GENE0657","GENE0657_HUMAN","P13203","Protein GENE0657",-0.0765,1,0.894447,0,0.0484,3,3,FALSE,TRUE,FALSE
"GENE2892","GENE2892_HUMAN","P58413","Protein GENE2892",0.1973,1,0.725604,0,0.1393,3,3,FALSE,FALSE,FALSE
"GENE0260","GENE0260_HUMAN","P62780","Protein GENE0260",0.5125,0.643639,0.134276,0.4126,0.872,2,5,FALSE,FALSE,FALSE
"GENE0062","GENE0062_HUMAN","P86908","Protein GENE0062",-0.1095,1,0.572492,0,0.2422,4,4,FALSE,FALSE,FALSE
"GENE1318","GENE1318_HUMAN","P53586","Protein GENE1318",-0.9329,1,0.413115,0.0819,0.3839,3,6,TRUE,TRUE,FALSE
"GENE2515","GENE2515_HUMAN","P09784","Protein GENE2515",0.082,0.780144,0.224636,0.1329,0.6485,3,4,FALSE,FALSE,FALSE
"GENE1475","GENE1475_HUMAN","P83944","Protein GENE1475",-0.1707,1,0.836746,0,0.0774,6,5,TRUE,FALSE,FALSE
"GENE0578","GENE0578_HUMAN","P39163","Protein GENE0578",0.2601,1,0.906544,0,0.0426,3,6,FALSE,FALSE,FALSE
"GENE1877","GENE1877_HUMAN","P20260","Protein GENE1877",-0.1259,1,0.889352,0,0.0509,4,6,FALSE,FALSE,FALSE
"GENE1029","GENE1029_HUMAN","P03136","Protein GENE1029",0.6471,1,0.775716,0.1094,0.1103,3,2,FALSE,FALSE,FALSE
"GENE0770","GENE0770_HUMAN","P90073","Protein GENE0770",-0.5515,0.339035,0.247946,0.1314,0.6056,3,5,FALSE,FALSE,FALSE
"GENE1541","GENE1541_HUMAN","P07306","Protein GENE1541",0.3402,1,0.531449,0,0.2745,4,3,FALSE,FALSE,FALSE
"GENE0150","GENE0150_HUMAN","P56397","Protein GENE0150",-0.203,0.320543,0.089577,0.3521,1.0478,3,3,TRUE,FALSE,FALSE
"GENE0713","GENE0713_HUMAN","P51598","Protein GENE0713",-3.6108,0.008736,0.005118,2.122,2.2909,5,6,FALSE,FALSE,TRUE
"GENE1369","GENE1369_HUMAN","P93764","Protein GENE1369",0.1824,1,0.567656,0,0.2459,6,4,FALSE,FALSE,FALSE
"GENE2820","GENE2820_HUMAN","P24866","Protein GENE2820",1.747,0.003714,0.000986,2.7148,3.0059,4,4,FALSE,FALSE,TRUE
"GENE0359","GENE0359_HUMAN","P01332","Protein GENE0359",-0.3934,1,0.656442,0,0.1828,5,2,FALSE,FALSE,FALSE
"GENE1432","GENE1432_HUMAN","P99463","Protein GENE1432",0.0901,0.204546,0.132951,0.4605,0.8763,3,2,FALSE,FALSE,FALSE
"GENE2854","GENE2854_HUMAN","P43899","Protein GENE2854",0.3266,1,0.309766,0.2178,0.509,2,5,FALSE,FALSE,FALSE
"GENE1389","GENE1389_HUMAN","P26147","Protein GENE1389",0.1493,0.313742,0.233889,0,0.631,2,5,FALSE,FALSE,FALSE
"GENE0637","GENE0637_HUMAN","P59904","Protein GENE0637",0.3823,1,0.774039,0,0.1112,3,2,FALSE,FALSE,FALSE
"GENE0586","GENE0586_HUMAN","P37591","Protein GENE0586",-0.0714,1,0.389799,0,0.4092,5,3,FALSE,FALSE,FALSE
"GENE1439","GENE1439_HUMAN","P62897","Protein GENE1439",0.6821,1,0.487708,0.1474,0.3118,6,4,FALSE,FALSE,FALSE
"GENE1969","GENE1969_HUMAN","P09709","Protein GENE1969",0.3514,1,0.82374,0.0318,0.0842,5,4,FALSE,TRUE,FALSE
"GENE0477","GENE0477_HUMAN","P03945","Protein GENE0477",-0.6633,1,0.658857,0,0.1812,4,4,FALSE,FALSE,FALSE
"GENE1517","GENE1517_HUMAN","P82311","Protein GENE1517",0.3156,1,0.911323,0,0.0403,3,6,FALSE,FALSE,FALSE
"GENE0050","GENE0050_HUMAN","P50118","Protein GENE0050",1.1684,1,0.461786,0,0.3356,5,6,FALSE,FALSE,FALSE
"GENE1839","GENE1839_HUMAN","P40295","Protein GENE1839",0.2183,1,0.216077,0.1262,0.6654,5,2,FALSE,FALSE,FALSE
"GENE0721","GENE0721_HUMAN","P58130","Protein GENE0721",-0.167,1,0.920578,0,0.0359,2,2,FALSE,TRUE,FALSE
"GENE1596","GENE1596_HUMAN","P48148","Protein GENE1596",-0.6,0.726604,0.297842,0,0.526,5,6,FALSE,TRUE,FALSE
"GENE0988","GENE0988_HUMAN","P80023","Protein GENE0988",0.3399,1,0.573181,0,0.2417,5,5,FALSE,FALSE,FALSE
"GENE2528","GENE2528_HUMAN","P31779","Protein GENE2528",0.4023,1,0.608449,0.1542,0.2158,3,2,FALSE,TRUE,FALSE
"GENE0319","GENE0319_HUMAN","P02400","Protein GENE0319",-0.2551,0.589578,0.409017,0.0823,0.3883,6,2,FALSE,FALSE,FALSE
"GENE2242","GENE2242_HUMAN","P63971","Protein GENE2242",0.0198,1,0.681184,0,0.1667,6,3,FALSE,TRUE,FALSE
"GENE0563","GENE0563_HUMAN","P69617","Protein GENE0563",-0.2099,1,0.840323,0,0.0756,2,5,FALSE,FALSE,FALSE
"GENE0385","GENE0385_HUMAN","P74948","Protein GENE0385",0.1641,1,0.677969,0,0.1688,5,5,FALSE,FALSE,FALSE
"GENE0831","GENE0831_HUMAN","P88250","Protein GENE0831",0.4671,1,0.441212,0,0.3554,3,6,FALSE,FALSE,FALSE
"GENE2708","GENE2708_HUMAN","P48684","Protein GENE2708",0.1786,0.42868,0.229752,0.0339,0.6387,5,3,FALSE,FALSE,FALSE
"GENE1549","GENE1549_HUMAN","P88495","Protein GENE1549",-2.6773,0.046217,0.034412,0.9276,1.4633,3,2,FALSE,FALSE,TRUE
"GENE1959","GENE1959_HUMAN","P36859","Protein GENE1959",0.0097,0.324703,0.175548,0.1179,0.7556,6,6,FALSE,TRUE,FALSE
"GENE1151","GENE1151_HUMAN","P28689","Protein GENE1151",-0.0798,1,0.260605,0,0.584,4,5,FALSE,FALSE,FALSE
"GENE0972","GENE0972_HUMAN","P95953","Protein GENE0972",3.4561,0.051302,0.010639,1.911,1.9731,3,6,FALSE,FALSE,TRUE
"GENE1817","GENE1817_HUMAN","P09216","Protein GENE1817",0.4924,1,0.476205,0.0734,0.3222,5,5,FALSE,FALSE,FALSE
"GENE1694","GENE1694_HUMAN","P54593","Protein GENE1694",-0.2612,1,0.958193,0,0.0185,3,6,TRUE,FALSE,FALSE
"GENE0194","GENE0194_HUMAN","P14968","Protein GENE0194",-0.437,0.601695,0.46718,0,0.3305,5,2,FALSE,FALSE,FALSE
"GENE1298","GENE1298_HUMAN","P06777","Protein GENE1298",-0.3327,1,0.986967,0,0.0057,3,2,FALSE,TRUE,FALSE
"GENE1363","GENE1363_HUMAN","P96032","Protein GENE1363",0.48,0.880433,0.453815,0,0.3431,6,6,FALSE,TRUE,FALSE
"GENE2337","GENE2337_HUMAN","P91304","Protein GENE2337",-0.8082,0.835424,0.389525,0,0.4095,3,5,FALSE,TRUE,FALSE
"GENE0465","GENE0465_HUMAN","P24704","Protein GENE0465",0.6666,1,0.853172,0,0.069,2,4,FALSE,FALSE,FALSE
"GENE1520","GENE1520_HUMAN","P41074","Protein GENE1520",-0.3078,1,0.433295,0.2449,0.3632,6,4,FALSE,FALSE,FALSE
"GENE2896","GENE2896_HUMAN","P54336","Protein GENE2896",-0.0589,0.548581,0.448492,0,0.3482,5,3,FALSE,FALSE,FALSE
"GENE2559","GENE2559_HUMAN","P77866","Protein GENE2559",-0.0507,1,0.674467,0,0.171,5,2,FALSE,FALSE,FALSE
"GENE1907","GENE1907_HUMAN","P34691","Protein GENE1907",0.8644,0.757875,0.237925,0.1598,0.6236,4,3,FALSE,FALSE,FALSE
"GENE0148","GENE0148_HUMAN","P09775","Protein GENE0148",-0.1123,1,0.672073,0,0.1726,6,5,TRUE,FALSE,FALSE
"GENE0981","GENE0981_HUMAN","P41174","Protein GENE0981",3.3039,0.051391,0.033201,0.9671,1.4788,3,2,FALSE,FALSE,TRUE
"GENE0376","GENE0376_HUMAN","P70141","Protein GENE0376",-3.7607,0.053913,0.046678,0.7622,1.3309,2,6,FALSE,FALSE,TRUE
"GENE2707","GENE2707_HUMAN","P97165","Protein GENE2707",0.2741,0.956369,0.931302,0,0.0309,2,4,FALSE,FALSE,FALSE
"GENE1251","GENE1251_HUMAN","P52212","Protein GENE1251",0.1628,1,0.492419,0,0.3077,6,5,FALSE,TRUE,FALSE
"GENE2545","GENE2545_HUMAN","P60445","Protein GENE2545",-0.0166,1,0.580557,0.0652,0.2362,5,4,FALSE,FALSE,FALSE
"GENE1241","GENE1241_HUMAN","P21173","Protein GENE1241",0.3269,1,0.838803,0,0.0763,4,2,FALSE,FALSE,FALSE
"GENE0927","GENE0927_HUMAN","P37133","Protein GENE0927",-0.3097,1,0.588495,0.0585,0.2303,2,4,FALSE,FALSE,FALSE
"GENE2029","GENE2029_HUMAN","P23344","Protein GENE2029",-0.4275,1,0.696773,0.0677,0.1569,2,3,FALSE,TRUE,FALSE
"GENE1911","GENE1911_HUMAN","P96527","Protein GENE1911",0.4662,1,0.730958,0,0.1361,6,6,FALSE,FALSE,FALSE
"GENE1412","GENE1412_HUMAN","P53929","Protein GENE1412",0.0664,1,0.337327,0,0.4719,6,6,FALSE,FALSE,FALSE
"GENE0427","GENE0427_HUMAN","P60455","Protein GENE0427",0.1144,0.657933,0.13421,0.339,0.8722,4,3,FALSE,FALSE,FALSE
"GENE2876","GENE2876_HUMAN","P29881","Protein GENE2876",3.5121,0.09149,0.021744,1.3055,1.6627,5,6,FALSE,FALSE,TRUE
"GENE1928","GENE1928_HUMAN","P63757","Protein GENE1928",-0.3216,0.314662,0.135016,0.1927,0.8696,5,3,FALSE,FALSE,FALSE
"GENE1190","GENE1190_HUMAN","P41581","Protein GENE1190",-0.4472,1,0.685166,0,0.1642,6,3,FALSE,FALSE,FALSE
"GENE0928","GENE0928_HUMAN","P00351","Protein GENE0928",-0.139,0.789039,0.307093,0.4385,0.5127,5,2,FALSE,FALSE,FALSE
"GENE2677","GENE2677_HUMAN","P57242","Protein GENE2677",0.1003,1,0.785539,0,0.1048,5,4,FALSE,FALSE,FALSE
"GENE1898","GENE1898_HUMAN","P45250","Protein GENE1898",4.413,0.126509,0.034184,1.3678,1.4662,4,4,FALSE,FALSE,TRUE
"GENE0026","GENE0026_HUMAN","P04941","Protein GENE0026",0.0737,0.326521,0.322496,0.0401,0.4915,5,2,TRUE,FALSE,FALSE
"GENE2860","GENE2860_HUMAN","P68249","Protein GENE2860",-3.7065,0.071953,0.034714,1.0379,1.4595,6,5,FALSE,FALSE,TRUE
"GENE2136","GENE2136_HUMAN","P52579","Protein GENE2136",0.4828,0.864149,0.274187,0,0.562,2,5,FALSE,FALSE,FALSE
"WNK1","WNK1_HUMAN","P92008","Protein WNK1",0.3288,1,0.798097,0,0.0979,6,4,FALSE,FALSE,FALSE
"GENE1673","GENE1673_HUMAN","P61930","Protein GENE1673",0.2004,1,0.691567,0,0.1602,6,2,FALSE,FALSE,FALSE
"GENE0814","GENE0814_HUMAN","P48233","Protein GENE0814",0.3755,0.696495,0.266352,0.1721,0.5745,2,4,FALSE,FALSE,FALSE
"LARP1","LARP1_HUMAN","P96057","Protein LARP1",2.7238,0.035183,0.014971,1.3611,1.8248,2,3,FALSE,FALSE,TRUE
"GENE1166","GENE1166_HUMAN","P07225","Protein GENE1166",0.1283,1,0.700373,0,0.1547,5,4,FALSE,FALSE,FALSE
"SUGP2","SUGP2_HUMAN","P08635","Protein SUGP2",0.1894,1,0.772455,0,0.1121,6,4,FALSE,FALSE,FALSE
"GENE1466","GENE1466_HUMAN","P87205","Protein GENE1466",0.5443,1,0.874787,0,0.0581,3,2,FALSE,FALSE,FALSE
"GENE0016","GENE0016_HUMAN","P55727","Protein GENE0016",-0.2929,1,0.990492,0,0.0041,5,3,FALSE,FALSE,FALSE
"GENE1761","GENE1761_HUMAN","P51890","Protein GENE1761",0.0802,1,0.603036,0.1286,0.2197,2,4,FALSE,TRUE,FALSE
"GENE2448","GENE2448_HUMAN","P12913","Protein GENE2448",0.2345,0.357231,0.172914,0.1458,0.7622,2,3,FALSE,FALSE,FALSE
"GENE2701","GENE2701_HUMAN","P66359","Protein GENE2701",0.6532,1,0.973741,0,0.0116,4,4,FALSE,FALSE,FALSE
"GENE0107","GENE0107_HUMAN","P40137","Protein GENE0107",3.3613,0.186765,0.046968,0.7331,1.3282,3,4,FALSE,FALSE,TRUE
"GENE2624","GENE2624_HUMAN","P68041","Protein GENE2624",-0.3987,0.223814,0.091567,0.4041,1.0383,5,2,FALSE,FALSE,FALSE
"GENE0788","GENE0788_HUMAN","P57535","Protein GENE0788",-3.0893,0.032778,0.009652,1.3574,2.0154,2,2,FALSE,FALSE,TRUE
"GENE2553","GENE2553_HUMAN","P15076","Protein GENE2553",3.1689,0.149891,0.046254,0.6765,1.3348,4,6,FALSE,FALSE,TRUE
"GENE0580","GENE0580_HUMAN","P59605","Protein GENE0580",-0.7138,0.434203,0.091814,0.8356,1.0371,6,2,FALSE,FALSE,FALSE
"GENE1581","GENE1581_HUMAN","P58813","Protein GENE1581",-0.0731,1,0.83399,0,0.0788,5,2,FALSE,FALSE,FALSE
"GENE2414","GENE2414_HUMAN","P95066","Protein GENE2414",-0.5501,0.042699,0.010486,1.8991,1.9794,3,6,FALSE,FALSE,TRUE
"GENE2212","GENE2212_HUMAN","P25539","Protein GENE2212",0.4105,1,0.63016,0,0.2005,5,4,FALSE,TRUE,FALSE
"GENE0526","GENE0526_HUMAN","P79047","Protein GENE0526",-1.4316,0.063644,0.040679,1.3051,1.3906,2,6,FALSE,FALSE,TRUE
"GENE1313","GENE1313_HUMAN","P99047","Protein GENE1313",-0.9231,0.042905,0.00912,1.8635,2.04,4,6,FALSE,FALSE,TRUE
"GENE0379","GENE0379_HUMAN","P79837","Protein GENE0379",0.154,1,0.547987,0,0.2612,5,5,TRUE,FALSE,FALSE
"GENE1866","GENE1866_HUMAN","P74395","Protein GENE1866",-0.0864,1,0.792296,0,0.1011,2,2,FALSE,FALSE,FALSE
"GENE1767","GENE1767_HUMAN","P60192","Protein GENE1767",-0.0013,1,0.31107,0,0.5071,5,5,FALSE,FALSE,FALSE
"GENE1182","GENE1182_HUMAN","P44666","Protein GENE1182",0.6261,1,0.416544,0,0.3803,2,4,TRUE,FALSE,FALSE
"GENE2781","GENE2781_HUMAN","P40069","Protein GENE2781",0.3066,1,0.903555,0,0.044,4,2,FALSE,FALSE,FALSE
"GENE1917","GENE1917_HUMAN","P68041","Protein GENE1917",0.1608,0.588948,0.194642,0.5557,0.7108,6,5,FALSE,FALSE,FALSE
"GENE1855","GENE1855_HUMAN","P83690","Protein GENE1855",0.2509,1,0.510718,0,0.2918,4,2,FALSE,FALSE,FALSE
"GENE0771","GENE0771_HUMAN","P97638","Protein GENE0771",0.0149,0.75428,0.301382,0.1195,0.5209,5,3,FALSE,TRUE,FALSE
"GENE1827","GENE1827_HUMAN","P38113","Protein GENE1827",0.072,0.747496,0.26236,0,0.5811,6,3,FALSE,FALSE,FALSE
"GENE1762","GENE1762_HUMAN","P89585","Protein GENE1762",-0.3145,1,0.968178,0,0.014,3,5,FALSE,FALSE,FALSE
"GENE0901","GENE0901_HUMAN","P48045","Protein GENE0901",-0.014,1,0.492463,0,0.3076,4,5,FALSE,FALSE,FALSE
"GENE1980","GENE1980_HUMAN","P49427","Protein GENE1980",-0.6862,0.844329,0.638442,0,0.1949,2,3,TRUE,FALSE,FALSE
"GENE1311","GENE1311_HUMAN","P29506","Protein GENE1311",0.2122,1,0.891841,0,0.0497,5,4,FALSE,TRUE,FALSE
"GENE2524","GENE2524_HUMAN","P25323","Protein GENE2524",0.4528,1,0.957045,0,0.0191,3,5,FALSE,TRUE,FALSE
"GENE1697","GENE1697_HUMAN","P30952","Protein GENE1697",0.7746,1,0.35942,0,0.4444,6,5,FALSE,TRUE,FALSE
"GENE2782","GENE2782_HUMAN","P58932","Protein GENE2782",-2.1067,0.072569,0.019186,1.4859,1.717,4,4,FALSE,FALSE,TRUE
"GENE0604","GENE0604_HUMAN","P82664","Protein GENE0604",0.1191,0.258826,0.139035,0.2229,0.8569,5,2,FALSE,FALSE,FALSE
"GENE2796","GENE2796_HUMAN","P48947","Protein GENE2796",-0.2901,1,0.737361,0,0.1323,3,4,TRUE,FALSE,FALSE
"GENE1139","GENE1139_HUMAN","P52191","Protein GENE1139",4.3703,0.040937,0.008218,1.4239,2.0852,4,6,FALSE,FALSE,TRUE
"GENE1688","GENE1688_HUMAN","P22692","Protein GENE1688",-0.4161,1,0.828528,0,0.0817,4,4,FALSE,FALSE,FALSE
"GENE0710","GENE0710_HUMAN","P96792","Protein GENE0710",0.4737,1,0.507233,0,0.2948,4,6,FALSE,FALSE,FALSE
"GENE1396","GENE1396_HUMAN","P37086","Protein GENE1396",0.0977,0.092728,0.070656,0.7751,1.1508,5,5,FALSE,FALSE,FALSE
"GENE2432","GENE2432_HUMAN","P54641","Protein GENE2432",0.0062,1,0.487318,0,0.3122,3,4,FALSE,FALSE,FALSE
"LARP5","LARP5_HUMAN","P69614","Protein LARP5",0.4135,1,0.392181,0,0.4065,4,4,FALSE,FALSE,FALSE
"GENE1093","GENE1093_HUMAN","P26857","Protein GENE1093",-0.1588,1,0.942006,0,0.0259,6,3,FALSE,FALSE,FALSE
"GENE0030","GENE0030_HUMAN","P67032","Protein GENE0030",-0.442,1,0.812853,0,0.09,4,4,FALSE,FALSE,FALSE
"GENE2349","GENE2349_HUMAN","P64661","Protein GENE2349",0.3644,1,0.849646,0,0.0708,6,4,FALSE,FALSE,FALSE
"GENE2347","GENE2347_HUMAN","P80707","Protein GENE2347",0.2816,0.749615,0.186578,0.168,0.7291,4,6,FALSE,FALSE,FALSE
"GENE0929","GENE0929_HUMAN","P20383","Protein GENE0929",-3.3897,0.083869,0.041162,0.7096,1.3855,6,5,FALSE,FALSE,TRUE
"GENE2005","GENE2005_HUMAN","P69253","Protein GENE2005",0.3462,1,0.656439,0,0.1828,5,2,FALSE,FALSE,FALSE
"GENE1785","GENE1785_HUMAN","P84547","Protein GENE1785",2.1731,0.001047,0.000807,2.927,3.0931,2,5,FALSE,FALSE,TRUE
"GENE0979","GENE0979_HUMAN","P94795","Protein GENE0979",0.1431,0.74326,0.156177,0.3279,0.8064,2,6,FALSE,FALSE,FALSE
"GENE2648","GENE2648_HUMAN","P78599","Protein GENE2648",-0.1111,1,0.361963,0,0.4413,2,3,FALSE,FALSE,FALSE
"GENE2167","GENE2167_HUMAN","P05100","Protein GENE2167",0.3975,1,0.655499,0,0.1834,5,5,TRUE,FALSE,FALSE
"GENE0212","GENE0212_HUMAN","P97320","Protein GENE0212",0.368,0.880263,0.617898,0,0.2091,4,3,FALSE,FALSE,FALSE
"GENE0995","GENE0995_HUMAN","P30390","Protein GENE0995",-0.2949,1,0.715875,0,0.1452,2,2,TRUE,TRUE,FALSE
"GENE0882","GENE0882_HUMAN","P99296","Protein GENE0882",-1.106,0.182518,0.045939,1.2006,1.3378,6,5,TRUE,FALSE,TRUE
"GENE2511","GENE2511_HUMAN","P81113","Protein GENE2511",0.0206,1,0.692893,0,0.1593,2,6,FALSE,FALSE,FALSE
"GENE2778","GENE2778_HUMAN","P68708","Protein GENE2778",-0.0456,1,0.883056,0,0.054,2,4,FALSE,FALSE,FALSE
"GENE1522","GENE1522_HUMAN","P91720","Protein GENE1522",0.0257,0.592867,0.591644,0,0.2279,3,2,FALSE,FALSE,FALSE
"GENE1126","GENE1126_HUMAN","P94151","Protein GENE1126",0.2347,0.249152,0.068005,1.0011,1.1675,3,3,FALSE,FALSE,FALSE
"GENE0884","GENE0884_HUMAN","P21485","Protein GENE0884",-0.1408,1,0.999852,0,1e-04,5,2,FALSE,FALSE,FALSE
"GENE1281","GENE1281_HUMAN","P23372","Protein GENE1281",-0.3975,1,0.793594,0,0.1004,5,4,FALSE,FALSE,FALSE
"GENE0520","GENE0520_HUMAN","P73050","Protein GENE0520",2.5491,0.010863,0.00344,1.8182,2.4635,3,4,FALSE,FALSE,TRUE
"GENE0295","GENE0295_HUMAN","P81660","Protein GENE0295",-0.5082,1,0.488786,0,0.3109,5,5,FALSE,FALSE,FALSE
"GENE2881","GENE2881_HUMAN","P14014","Protein GENE2881",-0.339,1,0.881809,0,0.0546,2,2,FALSE,FALSE,FALSE
"GENE1486","GENE1486_HUMAN","P46049","Protein GENE1486",-0.4015,1,0.593561,0,0.2265,6,3,FALSE,FALSE,FALSE
"GENE1353","GENE1353_HUMAN","P96150","Protein GENE1353",3.4012,0.184546,0.04136,0.7764,1.3834,6,2,FALSE,FALSE,TRUE
"GENE2369","GENE2369_HUMAN","P71513","Protein GENE2369",-0.0811,1,0.812733,0,0.0901,2,6,FALSE,FALSE,FALSE
"GENE2438","GENE2438_HUMAN","P46896","Protein GENE2438",0.1367,1,0.872732,0,0.0591,3,2,FALSE,FALSE,FALSE
"GENE2293","GENE2293_HUMAN","P31267","Protein GENE2293",3.4032,0.135548,0.036841,1.1731,1.4337,6,6,TRUE,FALSE,TRUE
