"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE0583","GENE0583_HUMAN","P57781","Protein GENE0583",-0.0388,1,0.940661,0,0.0266,5,2,TRUE,TRUE,FALSE
"GENE1427","GENE1427_HUMAN","P16443","Protein GENE1427",-0.2651,0.689625,0.158235,0.6864,0.8007,6,2,FALSE,FALSE,FALSE
"GENE2401","GENE2401_HUMAN","P48013","Protein GENE2401",-0.3511,0.77243,0.157805,0.2506,0.8019,3,6,FALSE,FALSE,FALSE
"GENE1610","GENE1610_HUMAN","P81794","Protein GENE1610",-0.0411,1,0.616853,0,0.2098,6,5,TRUE,FALSE,FALSE
"GENE2362","GENE2362_HUMAN","P46678","Protein GENE2362",-0.2695,1,0.843265,0,0.074,2,4,TRUE,FALSE,FALSE
"GENE1859","GENE1859_HUMAN","P71434","Protein GENE1859",0.1191,0.141643,0.083907,0.7293,1.0762,3,2,FALSE,FALSE,FALSE
"GENE0331","GENE0331_HUMAN","P35208","Protein GENE0331",0.0048,0.491315,0.306385,0,0.5137,3,6,FALSE,FALSE,FALSE
"GENE2201","GENE2201_HUMAN","P38396","Protein GENE2201",0.2895,1,0.507881,0,0.2942,3,3,FALSE,FALSE,FALSE
"GENE1703","GENE1703_HUMAN","P46655","Protein GENE1703",-0.1262,1,0.710955,0,0.1482,3,4,FALSE,FALSE,FALSE
"GENE1161","GENE1161_HUMAN","P15852","Protein GENE1161",0.1974,1,0.567585,0,0.246,2,2,FALSE,FALSE,FALSE
"GENE2462","GENE2462_HUMAN","P72510","Protein GENE2462",0.4326,1,0.472428,0,0.3257,4,5,TRUE,FALSE,FALSE
"GENE2283","GENE2283_HUMAN","P94073","Protein GENE2283",0.1236,0.598505,0.161351,0.3454,0.7922,4,5,FALSE,FALSE,FALSE
"GENE1700","GENE1700_HUMAN","P20064","Protein GENE1700",-0.2981,0.920211,0.617384,0,0.2094,6,6,FALSE,FALSE,FALSE
"GENE0690","GENE0690_HUMAN","P37988","Protein GENE0690",-0.2819,1,0.578098,0,0.238,2,2,FALSE,FALSE,FALSE
"GENE2641","GENE2641_HUMAN","P13646","Protein GENE2641",0.2498,0.176289,0.062457,0.694,1.2044,2,4,FALSE,FALSE,FALSE
"GENE1334","GENE1334_HUMAN","P72742","Protein GENE1334",0.0479,1,0.876643,0,0.0572,4,4,TRUE,FALSE,FALSE
"GENE0124","GENE0124_HUMAN","P71898","Protein GENE0124",-0.0585,0.975106,0.296664,0,0.5277,4,5,FALSE,FALSE,FALSE
"GENE2678","GENE2678_HUMAN","P15658","Protein GENE2678",0.3798,0.640298,0.276934,0,0.5576,5,5,TRUE,FALSE,FALSE
"GENE0253","GENE0253_HUMAN","P22614","Protein GENE0253",0.2524,1,0.790078,0,0.1023,3,4,FALSE,FALSE,FALSE
"GENE1501","GENE1501_HUMAN","P33271","Protein GENE1501",0.3577,1,0.559975,0.0958,0.2518,5,4,FALSE,FALSE,FALSE
"GENE2158","GENE2158_HUMAN","P42672","Protein GENE2158",-0.125,1,0.825817,0,0.0831,3,2,TRUE,FALSE,FALSE
"GENE1975","GENE1975_HUMAN","P38654","Protein GENE1975",-0.3963,0.502817,0.332583,0,0.4781,4,3,FALSE,FALSE,FALSE
"GENE1869","GENE1869_HUMAN","P78272","Protein GENE1869",4.0154,0.069051,0.015064,1.3996,1.8221,4,5,FALSE,FALSE,TRUE
"GENE0580","GENE0580_HUMAN","P61326","Protein GENE0580",-0.5143,0.990999,0.479837,0,0.3189,2,5,FALSE,FALSE,FALSE
"GENE2821","GENE2821_HUMAN","P31099","Protein GENE2821",0.1451,1,0.396331,0,0.4019,6,5,FALSE,FALSE,FALSE
"GENE2630","GENE2630_HUMAN","P49921","Protein GENE2630",-0.2705,0.509991,0.334759,0.1763,0.4753,4,5,FALSE,FALSE,FALSE
"GENE1654","GENE1654_HUMAN","P26461","Protein GENE1654",0.2009,1,0.580106,0.1106,0.2365,3,3,FALSE,FALSE,FALSE
"GENE2083","GENE2083_HUMAN","P99494","Protein GENE2083",0.5323,1,0.906468,0,0.0426,6,5,FALSE,FALSE,FALSE
"GENE1239","GENE1239_HUMAN","P85877","Protein GENE1239",0.0332,1,0.978224,0,0.0096,6,4,FALSE,FALSE,FALSE
"GENE0805","GENE0805_HUMAN","P18999","Protein GENE0805",-0.5374,0.462513,0.214029,0.3732,0.6695,5,2,FALSE,FALSE,FALSE
"NEK1","NEK1_HUMAN","P71529","Protein NEK1",2.8676,0.073418,0.026135,1.0544,1.5828,2,4,FALSE,FALSE,TRUE
"GENE1301","GENE1301_HUMAN","P12271","Protein GENE1301",3.3085,0.15155,0.036839,1.0512,1.4337,6,2,TRUE,FALSE,TRUE
"GENE1951","GENE1951_HUMAN","P69182","Protein GENE1951",-0.2987,1,0.68051,0,0.1672,3,5,FALSE,FALSE,FALSE
"GENE0344","GENE0344_HUMAN","P30168","Protein GENE0344",0.1174,1,0.402751,0,0.395,4,6,FALSE,FALSE,FALSE
"GENE1217","GENE1217_HUMAN","P42768","Protein GENE1217",-0.0615,1,0.322404,0,0.4916,3,3,FALSE,FALSE,FALSE
"GENE2265","GENE2265_HUMAN","P96024","Protein GENE2265",0.2538,1,0.786021,0,0.1046,6,4,FALSE,FALSE,FALSE
"GENE2058","GENE2058_HUMAN","P55482","Protein GENE2058",0.5933,0.938386,0.19917,0.1471,0.7008,3,5,FALSE,FALSE,FALSE
"GENE0105","GENE0105_HUMAN","P11363","Protein GENE0105",-0.3522,1,0.813556,0,0.0896,6,4,FALSE,TRUE,FALSE
"GENE2659","GENE2659_HUMAN","P35516","Protein GENE2659",0.3721,0.224879,0.082552,0.4675,1.0833,3,5,FALSE,FALSE,FALSE
"GENE2049","GENE2049_HUMAN","P10513","Protein GENE2049",0.0813,1,0.9554,0,0.0198,5,3,FALSE,FALSE,FALSE
"GENE0051","GENE0051_HUMAN","P55821","Protein GENE0051",0.2234,0.877167,0.256338,0.1373,0.5912,4,4,FALSE,FALSE,FALSE
"GENE2852","GENE2852_HUMAN","P57781","Protein GENE2852",-0.0813,0.672785,0.185351,0.0419,0.732,6,2,TRUE,FALSE,FALSE
"GENE2822","GENE2822_HUMAN","P88725","Protein GENE2822",-0.1258,1,0.380003,0.1851,0.4202,6,6,FALSE,TRUE,FALSE
"GENE0134","GENE0134_HUMAN","P29697","Protein GENE0134",-0.1884,1,0.702319,0,0.1535,4,2,FALSE,FALSE,FALSE
"GENE1931","GENE1931_HUMAN","P55454","Protein GENE1931",0.5982,0.743505,0.677459,0,0.1691,2,5,FALSE,FALSE,FALSE
"DHX58","DHX58_HUMAN","P20901","Protein DHX58",0.0611,1,0.664263,0,0.1777,3,4,FALSE,FALSE,FALSE
"GENE0260","GENE0260_HUMAN","P36534","Protein GENE0260",-0.8853,0.051963,0.025675,0.9684,1.5905,5,3,FALSE,FALSE,TRUE
"GENE0503","GENE0503_HUMAN","P38382","Protein GENE0503",0.0408,0.900322,0.257442,0.2143,0.5893,2,4,FALSE,FALSE,FALSE
"GENE0275","GENE0275_HUMAN","P19730","Protein GENE0275",0.4354,1,0.936581,0,0.0285,2,4,FALSE,FALSE,FALSE
"GENE1837","GENE1837_HUMAN","P75670","Protein GENE1837",-0.3986,1,0.435549,0.1728,0.361,2,6,FALSE,FALSE,FALSE
"GENE1107","GENE1107_HUMAN","P81061","Protein GENE1107",-0.3824,1,0.35262,0.4503,0.4527,5,6,FALSE,FALSE,FALSE
"GENE1133","GENE1133_HUMAN","P83349","Protein GENE1133",-0.3141,1,0.902899,0,0.0444,2,4,FALSE,FALSE,FALSE
"GENE0015","GENE0015_HUMAN","P95635","Protein GENE0015",-0.3801,1,0.55476,0.0059,0.2559,6,2,FALSE,FALSE,FALSE
"GENE0834","GENE0834_HUMAN","P34114","Protein GENE0834",-0.1341,1,0.222799,0.4408,0.6521,2,4,FALSE,FALSE,FALSE
"GENE0783","GENE0783_HUMAN","P39697","Protein GENE0783",0.6877,1,0.6062,0,0.2174,2,5,FALSE,FALSE,FALSE
"GENE2837","GENE2837_HUMAN","P02031","Protein GENE2837",-0.7036,0.384145,0.080014,0.4559,1.0968,5,3,FALSE,FALSE,FALSE
"GENE1826","GENE1826_HUMAN","P34588","Protein GENE1826",2.206,0.075436,0.035857,1.2345,1.4454,5,2,FALSE,FALSE,TRUE
"GENE2474","GENE2474_HUMAN","P65375","Protein GENE2474",-0.4048,1,0.437227,0,0.3593,3,6,FALSE,FALSE,FALSE
"GENE1751","GENE1751_HUMAN","P75184","Protein GENE1751",-0.0599,0.339109,0.137615,0.1919,0.8613,6,5,FALSE,TRUE,FALSE
"GENE2079","GENE2079_HUMAN","P99199","Protein GENE2079",0.121,1,0.815917,0,0.0884,5,6,FALSE,FALSE,FALSE
"GENE2774","GENE2774_HUMAN","P27347","Protein GENE2774",-0.4758,0.852282,0.547303,0,0.2618,6,6,FALSE,FALSE,FALSE
"GENE2395","GENE2395_HUMAN","P17354","Protein GENE2395",0.1691,0.665657,0.598711,0,0.2228,5,4,FALSE,FALSE,FALSE
"GENE2830","GENE2830_HUMAN","P95789","Protein GENE2830",-0.4256,0.38225,0.171671,0.2144,0.7653,4,5,FALSE,FALSE,FALSE
"DHX15","DHX15_HUMAN","P20279","Protein DHX15",0.3899,1,0.320871,0.1109,0.4937,6,4,FALSE,FALSE,FALSE
"GENE0183","GENE0183_HUMAN","P15746","Protein GENE0183",0.5839,1,0.701467,0,0.154,2,5,TRUE,FALSE,FALSE
"GENE2125","GENE2125_HUMAN","P94688","Protein GENE2125",0.2618,1,0.946994,0,0.0237,6,4,FALSE,FALSE,FALSE
"GENE0902","GENE0902_HUMAN","P05324","Protein GENE0902",-0.3988,0.721122,0.29096,0.4485,0.5362,3,2,FALSE,FALSE,FALSE
"GENE0101","GENE0101_HUMAN","P00371","Protein GENE0101",-0.0717,1,0.946311,0,0.024,6,5,TRUE,FALSE,FALSE
"GENE1967","GENE1967_HUMAN","P70112","Protein GENE1967",0.3684,1,0.876916,0.0058,0.057,2,4,FALSE,FALSE,FALSE
"GENE2674","GENE2674_HUMAN","P33841","Protein GENE2674",2.7599,0.080316,0.018644,1.2194,1.7295,6,4,FALSE,FALSE,TRUE
"GENE0856","GENE0856_HUMAN","P78202","Protein GENE0856",-0.123,1,0.994936,0,0.0022,5,5,FALSE,FALSE,FALSE
"GENE1663","GENE1663_HUMAN","P05520","Protein GENE1663",0.0251,1,0.62866,0,0.2016,2,5,TRUE,FALSE,FALSE
"GENE0937","GENE0937_HUMAN","P27840","Protein GENE0937",0.3166,1,0.766083,0,0.1157,6,4,FALSE,FALSE,FALSE
"GENE0307","GENE0307_HUMAN","P08580","Protein GENE0307",-0.0638,1,0.58344,0,0.234,2,4,FALSE,FALSE,FALSE
"GENE2534","GENE2534_HUMAN","P91512","Protein GENE2534",-0.0091,1,0.818466,0,0.087,2,3,FALSE,TRUE,FALSE
"GENE1262","GENE1262_HUMAN","P13253","Protein GENE1262",-2.7428,0.034126,0.01147,1.7591,1.9404,5,2,FALSE,FALSE,TRUE
"GENE1619","GENE1619_HUMAN","P65162","Protein GENE1619",0.9164,0.417629,0.285003,0.1816,0.5452,3,4,FALSE,FALSE,FALSE
"GENE0033","GENE0033_HUMAN","P46203","Protein GENE0033",0.082,0.927548,0.293701,0.2883,0.5321,2,3,FALSE,FALSE,FALSE
"GENE2596","GENE2596_HUMAN","P28646","Protein GENE2596",-0.4257,1,0.728478,0,0.1376,5,2,TRUE,FALSE,FALSE
"GENE0667","GENE0667_HUMAN","P90897","Protein GENE0667",-0.1102,0.844063,0.797466,0,0.0983,2,3,FALSE,TRUE,FALSE
"GENE1235","GENE1235_HUMAN","P03024","Protein GENE1235",-0.1692,0.618987,0.530847,0,0.275,5,6,FALSE,FALSE,FALSE
"GENE2089","GENE2089_HUMAN","P47628","Protein GENE2089",0.3346,1,0.339882,0.0224,0.4687,4,2,FALSE,FALSE,FALSE
"GENE0277","GENE0277_HUMAN","P91920","Protein GENE0277",-0.0823,1,0.525425,0,0.2795,4,4,FALSE,FALSE,FALSE
"GENE1445","GENE1445_HUMAN","P53881","Protein GENE1445",-0.6943,1,0.829527,0.0581,0.0812,2,6,FALSE,FALSE,FALSE
"GENE0338","GENE0338_HUMAN","P48570","Protein GENE0338",-0.4473,1,0.981381,0,0.0082,6,6,FALSE,FALSE,FALSE
"GENE1284","GENE1284_HUMAN","P29356","Protein GENE1284",1.6704,0.099416,0.033337,1.3114,1.4771,3,2,FALSE,FALSE,TRUE
"GENE2299","GENE2299_HUMAN","P59964","Protein GENE2299",-0.0019,0.940703,0.406263,0,0.3912,5,5,FALSE,FALSE,FALSE
"GENE0428","GENE0428_HUMAN","P76161","Protein GENE0428",0.1679,0.634001,0.148664,0.4186,0.8278,3,2,FALSE,FALSE,FALSE
"GENE1209","GENE1209_HUMAN","P81911","Protein GENE1209",-0.1188,1,0.617147,0,0.2096,4,3,FALSE,FALSE,FALSE
"GENE0864","GENE0864_HUMAN","P01444","Protein GENE0864",0.1495,1,0.918732,0,0.0368,6,5,TRUE,TRUE,FALSE
"GENE0551","GENE0551_HUMAN","P79571","Protein GENE0551",0.1707,0.825983,0.358915,0.1243,0.445,3,4,FALSE,FALSE,FALSE
"GENE1632","GENE1632_HUMAN","P52080","Protein GENE1632",0.3606,1,0.491953,0,0.3081,3,4,FALSE,FALSE,FALSE
"GENE0376","GENE0376_HUMAN","P84392","Protein GENE0376",0.4632,0.937726,0.694948,0,0.158,4,2,TRUE,FALSE,FALSE
"GENE2172","GENE2172_HUMAN","P09099","Protein GENE2172",0.5271,1,0.991713,0,0.0036,5,5,FALSE,FALSE,FALSE
"GENE0001","GENE0001_HUMAN","P87998","Protein GENE0001",-0.3964,1,0.926501,0,0.0332,4,2,FALSE,FALSE,FALSE
"GENE0924","GENE0924_HUMAN","P91436","Protein GENE0924",0.1989,1,0.883107,0,0.054,4,6,FALSE,FALSE,FALSE
"GENE2834","GENE2834_HUMAN","P71152","Protein GENE2834",3.4942,0.075075,0.038475,1.3617,1.4148,2,6,FALSE,TRUE,TRUE
"GENE2593","GENE2593_HUMAN","P21626","Protein GENE2593",0.6056,1,0.889051,0,0.0511,2,3,TRUE,FALSE,FALSE
"GENE0148","GENE0148_HUMAN","P37317","Protein GENE0148",0.2149,1,0.52362,0,0.281,5,4,FALSE,TRUE,FALSE
"GENE1150","GENE1150_HUMAN","P42945","Protein GENE1150",-0.0011,1,0.64867,0,0.188,5,2,FALSE,FALSE,FALSE
"GENE0879","GENE0879_HUMAN","P73579","Protein GENE0879",-0.1211,0.315482,0.117644,0.874,0.9294,3,6,FALSE,TRUE,FALSE
"GENE1896","GENE1896_HUMAN","P13066","Protein GENE1896",0.3418,0.505625,0.378422,0,0.422,5,3,FALSE,FALSE,FALSE
"GENE0371","GENE0371_HUMAN","P65328","Protein GENE0371",-0.209,0.921011,0.410881,0.0841,0.3863,2,5,FALSE,FALSE,FALSE
"GENE0732","GENE0732_HUMAN","P40846","Protein GENE0732",-0.4497,1,0.722872,0,0.1409,5,3,FALSE,FALSE,FALSE
"GENE0638","GENE0638_HUMAN","P02744","Protein GENE0638",0.4314,0.503275,0.133138,0.2206,0.8757,5,5,FALSE,FALSE,FALSE
"GENE0606","GENE0606_HUMAN","P97415","Protein GENE0606",-0.0762,0.647615,0.637123,0,0.1958,2,5,FALSE,TRUE,FALSE
"GENE0462","GENE0462_HUMAN","P79014","Protein GENE0462",-0.6378,1,0.54973,0,0.2599,4,5,FALSE,FALSE,FALSE
"GENE0701","GENE0701_HUMAN","P93260","Protein GENE0701",-0.4917,1,0.441498,0,0.3551,4,4,FALSE,FALSE,FALSE
"GENE1976","GENE1976_HUMAN","P42268","Protein GENE1976",-0.0854,1,0.803661,0,0.0949,4,5,FALSE,FALSE,FALSE
"GENE0302","GENE0302_HUMAN","P26888","Protein GENE0302",0.1269,1,0.855277,0,0.0679,4,6,FALSE,FALSE,FALSE
"GENE1342","GENE1342_HUMAN","P27270","Protein GENE1342",-0.0241,1,0.996802,0,0.0014,4,2,FALSE,FALSE,FALSE
"GENE2490","GENE2490_HUMAN","P66755","Protein GENE2490",-0.1206,0.683984,0.660042,0.1193,0.1804,2,5,FALSE,FALSE,FALSE
"GENE0722","GENE0722_HUMAN","P95724","Protein GENE0722",0.8354,1,0.640825,0,0.1933,6,6,FALSE,FALSE,FALSE
"GENE0252","GENE0252_HUMAN","P12692","Protein GENE0252",-0.0975,0.126426,0.06009,0.6927,1.2212,2,4,FALSE,FALSE,FALSE
"GENE0296","GENE0296_HUMAN","P99799","Protein GENE0296",-0.2856,1,0.764222,0.0193,0.1168,2,4,FALSE,FALSE,FALSE
"GENE0846","GENE0846_HUMAN","P09729","Protein GENE0846",0.0729,0.659229,0.208954,0.4439,0.6799,4,5,FALSE,FALSE,FALSE
"GENE2370","GENE2370_HUMAN","P18185","Protein GENE2370",0.5889,1,0.920985,0,0.0357,2,5,FALSE,FALSE,FALSE
"GENE2394","GENE2394_HUMAN","P39474","Protein GENE2394",0.7782,1,0.748142,0,0.126,5,3,FALSE,FALSE,FALSE
"GENE0566","GENE0566_HUMAN","P38277","Protein GENE0566",-0.4385,1,0.683805,0,0.1651,6,2,FALSE,FALSE,FALSE
"GENE1888","GENE1888_HUMAN","P52977","Protein GENE1888",-0.3113,0.444788,0.189061,0.1224,0.7234,6,4,FALSE,FALSE,FALSE
"GENE0828","GENE0828_HUMAN","P38359","Protein GENE0828",-0.03,0.116616,0.109673,0.3202,0.9599,5,4,FALSE,FALSE,FALSE
"GENE1584","GENE1584_HUMAN","P48547","Protein GENE1584",-0.0678,0.103447,0.064951,0.6195,1.1874,5,6,FALSE,FALSE,FALSE
"GENE0995","GENE0995_HUMAN","P81525","Protein GENE0995",-1.119,1,0.638614,0,0.1948,4,2,FALSE,FALSE,FALSE
"GENE1228","GENE1228_HUMAN","P69713","Protein GENE1228",0.0828,1,0.386741,0.1478,0.4126,4,6,FALSE,FALSE,FALSE
"GENE2105","GENE2105_HUMAN","P11151","Protein GENE2105",0.4731,1,0.963766,0,0.016,4,6,FALSE,TRUE,FALSE
"GENE2533","GENE2533_HUMAN","P58030","Protein GENE2533",0.0313,1,0.943134,0,0.0254,5,2,FALSE,FALSE,FALSE
"GENE2654","GENE2654_HUMAN","P09643","Protein GENE2654",-0.731,1,0.567875,0.1153,0.2457,2,2,FALSE,FALSE,FALSE
"GENE1300","GENE1300_HUMAN","P58677","Protein GENE1300",0.4483,0.529167,0.30189,0,0.5202,2,3,FALSE,FALSE,FALSE
"GENE2150","GENE2150_HUMAN","P22877","Protein GENE2150",0.3181,1,0.750462,0,0.1247,6,2,FALSE,FALSE,FALSE
"GENE1037","GENE1037_HUMAN","P33979","Protein GENE1037",0.4437,0.480867,0.196975,0.4662,0.7056,5,2,FALSE,FALSE,FALSE
"GENE2060","GENE2060_HUMAN","P94555","Protein GENE2060",-0.1064,0.519879,0.251817,0.4783,0.5989,2,5,TRUE,FALSE,FALSE
"GENE1874","GENE1874_HUMAN","P01791","Protein GENE1874",0.2014,1,0.854616,0,0.0682,5,4,FALSE,FALSE,FALSE
"GENE2561","GENE2561_HUMAN","P15964","Protein GENE2561",0.7178,0.567202,0.50151,0,0.2997,6,3,FALSE,TRUE,FALSE
"GENE0619","GENE0619_HUMAN","P97414","Protein GENE0619",-2.9442,0.078999,0.023219,1.2712,1.6341,4,2,FALSE,FALSE,TRUE
"GENE2719","GENE2719_HUMAN","P58215","Protein GENE2719",0.2147,1,0.879691,0,0.0557,2,6,FALSE,FALSE,FALSE
"GPATCH4","GPATCH4_HUMAN","P47995","Protein GPATCH4",-0.0787,0.806116,0.757833,0,0.1204,6,6,FALSE,FALSE,FALSE
"GENE1857","GENE1857_HUMAN","P43087","Protein GENE1857",-0.0192,1,0.926033,0,0.0334,4,6,FALSE,FALSE,FALSE
"GENE2098","GENE2098_HUMAN","P55093","Protein GENE2098",-0.4837,1,0.847457,0.0284,0.0719,4,6,FALSE,FALSE,FALSE
"GENE2427","GENE2427_HUMAN","P41390","Protein GENE2427",0.5693,1,0.900278,0,0.0456,5,3,FALSE,FALSE,FALSE
"GENE2175","GENE2175_HUMAN","P00351","Protein GENE2175",0.1543,0.942871,0.566692,0,0.2467,6,3,FALSE,FALSE,FALSE
"GENE1994","GENE1994_HUMAN","P33512","Protein GENE1994",0.5046,1,0.909238,0,0.0413,3,5,FALSE,FALSE,FALSE
"GENE2609","GENE2609_HUMAN","P75415","Protein GENE2609",0.0056,1,0.815577,0.0439,0.0885,3,6,FALSE,FALSE,FALSE
"GENE2479","GENE2479_HUMAN","P68524","Protein GENE2479",-0.123,0.373918,0.192841,0.2488,0.7148,2,3,FALSE,FALSE,FALSE
"GENE1050","GENE1050_HUMAN","P91189","Protein GENE1050",-0.2938,0.986289,0.641421,0,0.1929,4,5,FALSE,FALSE,FALSE
"GENE2275","GENE2275_HUMAN","P94815","Protein GENE2275",0.2143,0.496006,0.113465,0.6688,0.9451,3,2,TRUE,FALSE,FALSE
"GENE1338","GENE1338_HUMAN","P82995","Protein GENE1338",-0.48,0.794881,0.181439,0.1622,0.7413,6,4,FALSE,FALSE,FALSE
"GENE1473","GENE1473_HUMAN","P48379","Protein GENE1473",-0.4772,1,0.416973,0,0.3799,2,5,FALSE,FALSE,FALSE
"GENE1825","GENE1825_HUMAN","P08143","Protein GENE1825",-0.0512,1,0.791188,0,0.1017,2,4,FALSE,FALSE,FALSE
"GENE1764","GENE1764_HUMAN","P87355","Protein GENE1764",0.0231,0.716652,0.247676,0,0.6061,2,6,FALSE,FALSE,FALSE
"GENE0153","GENE0153_HUMAN","P25697","Protein GENE0153",0.5918,0.585757,0.129955,0.4017,0.8862,4,6,TRUE,FALSE,FALSE
"GENE2028","GENE2028_HUMAN","P03673","Protein GENE2028",-3.3701,0.091071,0.021059,1.3571,1.6766,4,3,FALSE,FALSE,TRUE
"GENE0038","GENE0038_HUMAN","P72045","Protein GENE0038",-0.0439,1,0.626724,0,0.2029,5,4,FALSE,FALSE,FALSE
"GENE0871","GENE0871_HUMAN","P32608","Protein GENE0871",0.487,1,0.917175,0,0.0375,4,3,FALSE,FALSE,FALSE
"GENE1828","GENE1828_HUMAN","P47375","Protein GENE1828",0.9139,0.512268,0.122733,0.8052,0.911,5,4,FALSE,FALSE,FALSE
"GENE2076","GENE2076_HUMAN","P56011","Protein GENE2076",0.3264,1,0.883937,0,0.0536,4,6,FALSE,FALSE,FALSE
"GENE0489","GENE0489_HUMAN","P75838","Protein GENE0489",-0.4296,1,0.374851,0.2181,0.4261,5,6,FALSE,FALSE,FALSE
"GENE0505","GENE0505_HUMAN","P88426","Protein GENE0505",0.1997,1,0.690691,0,0.1607,4,4,FALSE,FALSE,FALSE
"GENE2819","GENE2819_HUMAN","P61804","Protein GENE2819",0.1616,1,0.554172,0,0.2564,5,4,FALSE,TRUE,FALSE
"GENE0324","GENE0324_HUMAN","P06488","Protein GENE0324",-0.2795,1,0.612889,0,0.2126,4,4,FALSE,FALSE,FALSE
"GENE1669","GENE1669_HUMAN","P97037","Protein GENE1669",-0.341,0.480221,0.113731,0.4204,0.9441,3,3,FALSE,FALSE,FALSE
"GENE2814","GENE2814_HUMAN","P73407","Protein GENE2814",-0.1287,0.56031,0.278553,0.2738,0.5551,5,6,FALSE,FALSE,FALSE
"GENE0125","GENE0125_HUMAN","P53763","Protein GENE0125",-3.3185,0.06057,0.022125,1.3375,1.6551,6,6,TRUE,FALSE,TRUE
"GENE2750","GENE2750_HUMAN","P81496","Protein GENE2750",-0.0968,1,0.994207,0,0.0025,2,6,FALSE,FALSE,FALSE
"GENE2638","GENE2638_HUMAN","P58054","Protein GENE2638",-0.681,0.604965,0.190535,0.6741,0.72,5,5,FALSE,FALSE,FALSE
"GENE0457","GENE0457_HUMAN","P85757","Protein GENE0457",0.5628,1,0.884139,0,0.0535,6,3,FALSE,FALSE,FALSE
"GENE1741","GENE1741_HUMAN","P66785","Protein GENE1741",-0.2353,0.88226,0.507042,0,0.295,3,6,FALSE,FALSE,FALSE
"GENE0692","GENE0692_HUMAN","P75492","Protein GENE0692",-0.1154,1,0.467455,0,0.3303,6,4,FALSE,TRUE,FALSE
"GENE2588","GENE2588_HUMAN","P35550","Protein GENE2588",0.8752,0.711865,0.560347,0,0.2515,4,3,TRUE,FALSE,FALSE
"GENE1119","GENE1119_HUMAN","P27894","Protein GENE1119",-0.0244,0.326268,0.078946,0.9076,1.1027,4,2,TRUE,FALSE,FALSE
"GENE0196","GENE0196_HUMAN","P89511","Protein GENE0196",0.2446,1,0.671066,0,0.1732,4,2,FALSE,FALSE,FALSE
"GENE0850","GENE0850_HUMAN","P60226","Protein GENE0850",0.3454,1,0.278653,0.0947,0.5549,6,5,FALSE,FALSE,FALSE
"GENE1934","GENE1934_HUMAN","P34060","Protein GENE1934",-0.323,1,0.886509,0,0.0523,3,4,FALSE,FALSE,FALSE
"GENE2665","GENE2665_HUMAN","P06424","Protein GENE2665",-2.2573,0.238296,0.048398,0.7762,1.3152,5,5,FALSE,FALSE,TRUE
"GENE1476","GENE1476_HUMAN","P93932","Protein GENE1476",-0.5805,1,0.549147,0,0.2603,5,4,FALSE,FALSE,FALSE
"GENE2298","GENE2298_HUMAN","P83774","Protein GENE2298",-0.5005,0.454261,0.451598,0,0.3452,5,6,FALSE,FALSE,FALSE
"GENE1126","GENE1126_HUMAN","P90159","Protein GENE1126",0.3586,1,0.893105,0,0.0491,3,4,FALSE,FALSE,FALSE
"GENE0631","GENE0631_HUMAN","P46617","Protein GENE0631",0.3078,0.214736,0.196616,0.0304,0.7064,4,2,FALSE,FALSE,FALSE
"GENE1145","GENE1145_HUMAN","P43017","Protein GENE1145",0.2185,1,0.64259,0,0.1921,3,6,FALSE,FALSE,FALSE
"GENE2170","GENE2170_HUMAN","P23998","Protein GENE2170",-0.8053,1,0.853425,0,0.0688,5,6,FALSE,FALSE,FALSE
"GENE2247","GENE2247_HUMAN","P79900","Protein GENE2247",-0.243,1,0.77489,0,0.1108,6,4,FALSE,FALSE,FALSE
"GENE1311","GENE1311_HUMAN","P50770","Protein GENE1311",-0.1009,1,0.39767,0.0823,0.4005,2,4,FALSE,FALSE,FALSE
"GENE1020","GENE1020_HUMAN","P57602","Protein GENE1020",-0.1707,1,0.25986,0,0.5853,6,6,FALSE,FALSE,FALSE
"GENE1639","GENE1639_HUMAN","P96227","Protein GENE1639",-0.3697,1,0.700401,0,0.1547,3,3,TRUE,FALSE,FALSE
"GENE0189","GENE0189_HUMAN","P69685","Protein GENE0189",-0.2294,1,0.426943,0.3263,0.3696,3,4,TRUE,FALSE,FALSE
"GENE0100","GENE0100_HUMAN","P29960","Protein GENE0100",-0.1481,0.4352,0.166504,0.0821,0.7786,6,3,FALSE,FALSE,FALSE
"GENE0547","GENE0547_HUMAN","P97302","Protein GENE0547",-0.1249,1,0.754352,0,0.1224,6,4,FALSE,FALSE,FALSE
"GENE2418","GENE2418_HUMAN","P64478","Protein GENE2418",-0.251,1,0.786131,0,0.1045,6,3,FALSE,FALSE,FALSE
"GENE2653","GENE2653_HUMAN","P21769","Protein GENE2653",0.572,0.346164,0.206681,0,0.6847,5,2,TRUE,FALSE,FALSE
"GENE0717","GENE0717_HUMAN","P89149","Protein GENE0717",0.3152,1,0.511682,0.2129,0.291,5,2,FALSE,FALSE,FALSE
"GENE2693","GENE2693_HUMAN","P58121","Protein GENE2693",0.387,1,0.886135,0,0.0525,3,3,FALSE,TRUE,FALSE
