"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE1357","GENE1357_HUMAN","P51686","Protein GENE1357",-0.4075,0.208641,0.123062,0.5864,0.9099,4,2,FALSE,FALSE,FALSE
"GENE0085","GENE0085_HUMAN","P61777","Protein GENE0085",-0.4777,1,0.384804,0,0.4148,4,2,TRUE,TRUE,FALSE
"GENE1681","GENE1681_HUMAN","P34785","Protein GENE1681",0.3656,0.219051,0.125046,0.3187,0.9029,6,5,FALSE,FALSE,FALSE
"GENE2840","GENE2840_HUMAN","P35000","Protein GENE2840",-0.028,0.240232,0.135056,0.4864,0.8695,4,4,FALSE,FALSE,FALSE
"GENE0149","GENE0149_HUMAN","P53733","Protein GENE0149",0.2787,0.329628,0.239257,0,0.6211,5,3,TRUE,FALSE,FALSE
"GENE0991","GENE0991_HUMAN","P34836","Protein GENE0991",0.3055,0.984274,0.253615,0.1427,0.5958,3,5,FALSE,FALSE,FALSE
"GENE2009","GENE2009_HUMAN","P95753","Protein GENE2009",-3.4267,0.138575,0.04257,0.7251,1.3709,2,5,FALSE,FALSE,TRUE
"GENE2137","GENE2137_HUMAN","P17812","Protein GENE2137",-0.472,1,0.643959,0.0562,0.1911,3,3,FALSE,FALSE,FALSE
"GENE2493","GENE2493_HUMAN","P94890","Protein GENE2493",-0.4943,0.990252,0.524036,0,0.2806,4,3,FALSE,FALSE,FALSE
"GENE2820","GENE2820_HUMAN","P52055","Protein GENE2820",-0.1913,0.633915,0.422246,0.3304,0.3744,3,5,FALSE,FALSE,FALSE
"GENE2626","GENE2626_HUMAN","P63946","Protein GENE2626",0.4837,0.769117,0.185905,0.0427,0.7307,3,5,FALSE,FALSE,FALSE
"GENE1851","GENE1851_HUMAN","P72394","Protein GENE1851",-0.4203,1,0.450871,0,0.3459,2,6,FALSE,FALSE,FALSE
"GENE0651","GENE0651_HUMAN","P07807","Protein GENE0651",0.3379,1,0.893868,0,0.0487,5,4,FALSE,FALSE,FALSE
"GENE0057","GENE0057_HUMAN","P58337","Protein GENE0057",0.2717,0.464601,0.18121,0.0467,0.7418,5,5,FALSE,FALSE,FALSE
"GENE2177","GENE2177_HUMAN","P73404","Protein GENE2177",1.1617,1,0.537276,0,0.2698,3,6,FALSE,FALSE,FALSE
"GENE2702","GENE2702_HUMAN","P13950","Protein GENE2702",-0.1738,0.77722,0.29979,0.0786,0.5232,5,4,FALSE,FALSE,FALSE
"GENE0083","GENE0083_HUMAN","P34210","Protein GENE0083",0.0354,1,0.495538,0.2905,0.3049,4,4,FALSE,FALSE,FALSE
"GENE2740","GENE2740_HUMAN","P48886","Protein GENE2740",0.0364,1,0.324928,0,0.4882,4,5,FALSE,FALSE,FALSE
"GENE1993","GENE1993_HUMAN","P90059","Protein GENE1993",0.2347,0.895991,0.224605,0.2024,0.6486,3,3,TRUE,FALSE,FALSE
"GENE0164","GENE0164_HUMAN","P00923","Protein GENE0164",-0.1451,1,0.755426,0,0.1218,6,4,FALSE,FALSE,FALSE
"GENE0165","GENE0165_HUMAN","P68368","Protein GENE0165",0.236,0.747202,0.231202,0.1139,0.636,4,5,FALSE,FALSE,FALSE
"GENE0419","GENE0419_HUMAN","P63835","Protein GENE0419",-3.2589,0.150992,0.034915,1.0536,1.457,3,4,FALSE,FALSE,TRUE
"GENE0736","GENE0736_HUMAN","P17629","Protein GENE0736",3.4113,0.00253,0.000944,2.3514,3.025,4,5,FALSE,FALSE,TRUE
"GENE0532","GENE0532_HUMAN","P04643","Protein GENE0532",-0.4487,1,0.518879,0,0.2849,6,2,FALSE,FALSE,FALSE
"GENE1982","GENE1982_HUMAN","P72701","Protein GENE1982",0.5658,1,0.67848,0.0256,0.1685,2,2,FALSE,FALSE,FALSE
"GENE0662","GENE0662_HUMAN","P47556","Protein GENE0662",0.5028,1,0.932254,0,0.0305,5,3,FALSE,FALSE,FALSE
"GENE1315","GENE1315_HUMAN","P95387","Protein GENE1315",-0.0083,1,0.461155,0,0.3362,2,4,FALSE,TRUE,FALSE
"GENE1524","GENE1524_HUMAN","P40301","Protein GENE1524",-0.0363,0.687105,0.150323,0.1726,0.823,6,3,FALSE,FALSE,FALSE
"GENE2698","GENE2698_HUMAN","P83008","Protein GENE2698",-0.3957,0.579361,0.31459,0.2928,0.5023,3,4,FALSE,FALSE,FALSE
"GENE2100","GENE2100_HUMAN","P84589","Protein GENE2100",-0.2477,0.59173,0.132981,0.1807,0.8762,4,2,FALSE,FALSE,FALSE
"GENE1773","GENE1773_HUMAN","P84775","Protein GENE1773",1.488,0.022803,0.011199,1.8258,1.9508,2,2,TRUE,FALSE,TRUE
"GENE2860","GENE2860_HUMAN","P44892","Protein GENE2860",-0.1232,1,0.268152,0.105,0.5716,3,6,FALSE,FALSE,FALSE
"GENE2352","GENE2352_HUMAN","P13858","Protein GENE2352",0.5061,0.042606,0.014227,1.247,1.8469,2,2,FALSE,FALSE,TRUE
"GENE0912","GENE0912_HUMAN","P39031","Protein GENE0912",3.911,0.056717,0.040326,0.7304,1.3944,3,6,FALSE,FALSE,TRUE
"GENE1234","GENE1234_HUMAN","P91792","Protein GENE1234",0.5305,1,0.524504,0,0.2803,2,6,FALSE,FALSE,FALSE
"GENE0517","GENE0517_HUMAN","P98003","Protein GENE0517",-0.6879,1,0.753754,0,0.1228,2,5,FALSE,TRUE,FALSE
"GENE1255","GENE1255_HUMAN","P02289","Protein GENE1255",-0.4665,1,0.479469,0,0.3192,5,5,FALSE,TRUE,FALSE
"GENE0655","GENE0655_HUMAN","P20092","Protein GENE0655",0.5213,1,0.698268,0,0.156,4,2,FALSE,TRUE,FALSE
"GENE0105","GENE0105_HUMAN","P94134","Protein GENE0105",-0.2667,0.411488,0.128559,0.2266,0.8909,6,4,FALSE,FALSE,FALSE
"GENE0515","GENE0515_HUMAN","P91838","Protein GENE0515",4.1685,0.126222,0.041805,1.0819,1.3788,6,4,FALSE,FALSE,TRUE
"GENE1624","GENE1624_HUMAN","P48128","Protein GENE1624",-0.2278,0.836351,0.194421,0.069,0.7113,4,6,FALSE,FALSE,FALSE
"GENE0871","GENE0871_HUMAN","P79243","Protein GENE0871",0.0579,0.549449,0.499458,0,0.3015,3,6,FALSE,FALSE,FALSE
"GENE1515","GENE1515_HUMAN","P86698","Protein GENE1515",-0.2214,1,0.958483,0,0.0184,3,2,FALSE,TRUE,FALSE
"GENE1441","GENE1441_HUMAN","P52058","Protein GENE1441",0.3569,1,0.562488,0,0.2499,3,2,FALSE,FALSE,FALSE
"GENE0876","GENE0876_HUMAN","P41769","Protein GENE0876",-0.3894,0.611165,0.217313,0.0166,0.6629,2,2,FALSE,FALSE,FALSE
"GENE2032","GENE2032_HUMAN","P15344","Protein GENE2032",-0.1651,0.977126,0.472892,0,0.3252,5,3,FALSE,FALSE,FALSE
"GENE1662","GENE1662_HUMAN","P18110","Protein GENE1662",0.6192,0.366935,0.181065,0.4142,0.7422,2,3,FALSE,FALSE,FALSE
"GENE2745","GENE2745_HUMAN","P58274","Protein GENE2745",0.5383,1,0.846175,0,0.0725,5,6,FALSE,FALSE,FALSE
"GENE1714","GENE1714_HUMAN","P69116","Protein GENE1714",-0.1197,0.611243,0.525547,0.2419,0.2794,5,4,FALSE,TRUE,FALSE
"GENE2307","GENE2307_HUMAN","P81062","Protein GENE2307",-0.3385,1,0.920942,0,0.0358,2,5,FALSE,FALSE,FALSE
"GENE2379","GENE2379_HUMAN","P22138","Protein GENE2379",0.3812,0.260616,0.245735,0.067,0.6095,6,4,FALSE,FALSE,FALSE
"GENE1011","GENE1011_HUMAN","P75960","Protein GENE1011",-0.1194,1,0.933724,0,0.0298,6,2,FALSE,FALSE,FALSE
"GENE1337","GENE1337_HUMAN","P88341","Protein GENE1337",-0.1781,1,0.82104,0.0124,0.0856,6,6,FALSE,FALSE,FALSE
"GENE2113","GENE2113_HUMAN","P80500","Protein GENE2113",-0.0643,1,0.445604,0,0.3511,5,5,FALSE,FALSE,FALSE
"GENE2409","GENE2409_HUMAN","P75906","Protein GENE2409",4.157,0.025461,0.016454,1.4521,1.7837,6,5,FALSE,FALSE,TRUE
"GENE1997","GENE1997_HUMAN","P06592","Protein GENE1997",1.7476,0.021696,0.009202,1.7561,2.0361,3,6,FALSE,FALSE,TRUE
"GENE2455","GENE2455_HUMAN","P67291","Protein GENE2455",0.2223,1,0.353391,0,0.4517,5,5,FALSE,FALSE,FALSE
"GENE0859","GENE0859_HUMAN","P22449","Protein GENE0859",0.4752,0.841531,0.309006,0.435,0.51,4,5,FALSE,FALSE,FALSE
"GENE2786","GENE2786_HUMAN","P28836","Protein GENE2786",0.198,1,0.856883,0,0.0671,6,5,FALSE,FALSE,FALSE
"GENE1538","GENE1538_HUMAN","P40087","Protein GENE1538",0.9612,0.065356,0.015783,1.5011,1.8018,6,4,FALSE,FALSE,TRUE
"GENE0585","GENE0585_HUMAN","P57621","Protein GENE0585",0.8075,0.108806,0.02912,1.0161,1.5358,6,3,FALSE,FALSE,TRUE
"GENE1261","GENE1261_HUMAN","P85059","Protein GENE1261",0.791,0.33893,0.125659,0.6719,0.9008,5,4,FALSE,FALSE,FALSE
"GENE0475","GENE0475_HUMAN","P35553","Protein GENE0475",0.0573,0.410959,0.089063,0.3624,1.0503,6,2,FALSE,TRUE,FALSE
"GENE2123","GENE2123_HUMAN","P43260","Protein GENE2123",0.3196,0.187832,0.092443,0.5336,1.0341,3,6,FALSE,FALSE,FALSE
"GENE0061","GENE0061_HUMAN","P81338","Protein GENE0061",-0.1469,0.878738,0.187839,0.1445,0.7262,3,3,FALSE,FALSE,FALSE
"GENE1628","GENE1628_HUMAN","P60761","Protein GENE1628",0.154,0.638432,0.264036,0,0.5783,6,6,FALSE,FALSE,FALSE
"GENE2167","GENE2167_HUMAN","P38296","Protein GENE2167",-4.1917,0.101694,0.027416,1.0945,1.562,6,3,FALSE,FALSE,TRUE
"GENE1872","GENE1872_HUMAN","P94014","Protein GENE1872",1.9999,0.177124,0.038331,0.9748,1.4165,2,4,FALSE,FALSE,TRUE
"GENE0295","GENE0295_HUMAN","P48727","Protein GENE0295",-0.0495,1,0.840597,0,0.0754,2,6,FALSE,TRUE,FALSE
"GENE1603","GENE1603_HUMAN","P93982","Protein GENE1603",0.335,0.178858,0.07327,0.5108,1.1351,4,2,FALSE,FALSE,FALSE
"GENE2636","GENE2636_HUMAN","P34316","Protein GENE2636",-0.7922,0.102617,0.025107,1.2847,1.6002,2,2,TRUE,FALSE,TRUE
"GENE1037","GENE1037_HUMAN","P84191","Protein GENE1037",0.6481,0.21752,0.115168,0.3111,0.9387,5,4,FALSE,FALSE,FALSE
"GENE0021","GENE0021_HUMAN","P98861","Protein GENE0021",-0.1227,0.939723,0.6391,0,0.1944,6,3,FALSE,TRUE,FALSE
"GENE1886","GENE1886_HUMAN","P18884","Protein GENE1886",0.7218,1,0.487688,0.096,0.3119,2,6,FALSE,FALSE,FALSE
"GENE1242","GENE1242_HUMAN","P96495","Protein GENE1242",-0.5383,0.175014,0.125265,0.2954,0.9022,2,3,FALSE,FALSE,FALSE
"GENE2305","GENE2305_HUMAN","P67612","Protein GENE2305",-0.4346,1,0.770206,0,0.1134,6,2,FALSE,FALSE,FALSE
"GENE2323","GENE2323_HUMAN","P78968","Protein GENE2323",0.474,0.276038,0.07441,1.0805,1.1284,2,4,FALSE,TRUE,FALSE
"GENE0672","GENE0672_HUMAN","P08704","Protein GENE0672",3.0166,0.140282,0.037672,0.8057,1.424,6,4,FALSE,FALSE,TRUE
"GENE0393","GENE0393_HUMAN","P88267","Protein GENE0393",2.3788,0.040483,0.018253,1.11,1.7387,2,6,FALSE,FALSE,TRUE
"GENE0090","GENE0090_HUMAN","P20807","Protein GENE0090",0.3287,0.350286,0.239607,0.2246,0.6205,5,3,FALSE,FALSE,FALSE
"GENE2562","GENE2562_HUMAN","P34881","Protein GENE2562",0.2064,1,0.438109,0.0939,0.3584,2,4,FALSE,TRUE,FALSE
"GENE2567","GENE2567_HUMAN","P96555","Protein GENE2567",-0.9903,0.189584,0.116013,0.599,0.9355,3,2,FALSE,FALSE,FALSE
"GENE1800","GENE1800_HUMAN","P63853","Protein GENE1800",4.0239,0.087502,0.03915,0.7601,1.4073,4,4,FALSE,FALSE,TRUE
"GENE2419","GENE2419_HUMAN","P78523","Protein GENE2419",-0.1133,1,0.994705,0,0.0023,2,3,FALSE,FALSE,FALSE
"GENE1569","GENE1569_HUMAN","P88328","Protein GENE1569",-0.0303,1,0.888656,0,0.0513,2,3,FALSE,FALSE,FALSE
"GENE1528","GENE1528_HUMAN","P89640","Protein GENE1528",-0.1378,1,0.349202,0,0.4569,4,6,FALSE,FALSE,FALSE
"GENE0334","GENE0334_HUMAN","P70707","Protein GENE0334",0.0611,0.400981,0.167508,0.3896,0.776,6,3,FALSE,FALSE,FALSE
"GENE2553","GENE2553_HUMAN","P89720","Protein GENE2553",-2.593,0.010836,0.009964,1.3395,2.0016,3,3,TRUE,FALSE,TRUE
"GENE1544","GENE1544_HUMAN","P66245","Protein GENE1544",-2.4476,0.040545,0.011973,1.4994,1.9218,6,6,FALSE,FALSE,TRUE
"GENE2161","GENE2161_HUMAN","P11808","Protein GENE2161",0.4962,1,0.488052,0,0.3115,4,4,FALSE,FALSE,FALSE
"GENE0285","GENE0285_HUMAN","P52923","Protein GENE0285",0.0175,1,0.641918,0.1396,0.1925,2,2,FALSE,FALSE,FALSE
"GENE1469","GENE1469_HUMAN","P77680","Protein GENE1469",-0.2093,1,0.525638,0,0.2793,5,3,FALSE,FALSE,FALSE
"GENE1319","GENE1319_HUMAN","P90147","Protein GENE1319",2.9777,0.057409,0.033275,1.0412,1.4779,6,2,FALSE,FALSE,TRUE
"GENE1700","GENE1700_HUMAN","P84894","Protein GENE1700",-4.4197,0.109811,0.031969,1.0532,1.4953,3,5,FALSE,FALSE,TRUE
"GENE0084","GENE0084_HUMAN","P17580","Protein GENE0084",-0.0484,0.906525,0.625285,0,0.2039,6,3,FALSE,FALSE,FALSE
"GENE0487","GENE0487_HUMAN","P67759","Protein GENE0487",0.1079,0.602391,0.224908,0.4295,0.648,2,5,FALSE,FALSE,FALSE
"GENE2071","GENE2071_HUMAN","P85596","Protein GENE2071",-0.9532,1,0.451057,0,0.3458,6,5,FALSE,FALSE,FALSE
"GENE0100","GENE0100_HUMAN","P72854","Protein GENE0100",0.2613,0.674713,0.232934,0.4601,0.6328,5,3,FALSE,FALSE,FALSE
"GENE2657","GENE2657_HUMAN","P27060","Protein GENE2657",-0.397,0.790764,0.203847,0.1627,0.6907,3,5,FALSE,FALSE,FALSE
"GENE1790","GENE1790_HUMAN","P92437","Protein GENE1790",0.2391,1,0.907439,0,0.0422,3,6,FALSE,FALSE,FALSE
"GENE0102","GENE0102_HUMAN","P58057","Protein GENE0102",0.4179,0.876843,0.334627,0,0.4754,6,4,TRUE,FALSE,FALSE
"GENE1477","GENE1477_HUMAN","P57428","Protein GENE1477",-0.2572,0.456833,0.204879,0.3852,0.6885,2,2,FALSE,FALSE,FALSE
"GENE2781","GENE2781_HUMAN","P40987","Protein GENE2781",-0.5841,1,0.378389,0.0698,0.4221,5,5,FALSE,FALSE,FALSE
"GENE0410","GENE0410_HUMAN","P59712","Protein GENE0410",-0.7637,0.792152,0.586943,0,0.2314,6,4,FALSE,FALSE,FALSE
"GENE0310","GENE0310_HUMAN","P99108","Protein GENE0310",0.5075,0.035269,0.018752,1.0939,1.727,2,6,FALSE,TRUE,TRUE
"GENE1154","GENE1154_HUMAN","P66456","Protein GENE1154",0.2692,0.952368,0.76077,0,0.1187,4,6,FALSE,FALSE,FALSE
"GENE2245","GENE2245_HUMAN","P72070","Protein GENE2245",2.5976,0.093114,0.044449,1.0056,1.3521,4,6,TRUE,FALSE,TRUE
"GENE0808","GENE0808_HUMAN","P76690","Protein GENE0808",0.2653,1,0.642694,0,0.192,5,2,FALSE,FALSE,FALSE
"GENE1123","GENE1123_HUMAN","P70767","Protein GENE1123",0.5413,1,0.273283,0,0.5634,4,3,FALSE,FALSE,FALSE
"GENE1204","GENE1204_HUMAN","P09720","Protein GENE1204",0.1519,0.335318,0.083518,0.8793,1.0782,4,4,FALSE,TRUE,FALSE
"GENE0129","GENE0129_HUMAN","P05229","Protein GENE0129",-0.4899,0.900703,0.891162,0,0.05,3,2,FALSE,FALSE,FALSE
"GENE1000","GENE1000_HUMAN","P76125","Protein GENE1000",-0.1733,1,0.592453,0.0786,0.2273,2,6,FALSE,FALSE,FALSE
"GENE1530","GENE1530_HUMAN","P54819","Protein GENE1530",2.6775,0.099429,0.025297,0.9546,1.5969,3,6,FALSE,FALSE,TRUE
"GENE1237","GENE1237_HUMAN","P92381","Protein GENE1237",-0.1126,1,0.832784,0,0.0795,2,2,FALSE,FALSE,FALSE
"GENE1254","GENE1254_HUMAN","P53871","Protein GENE1254",1.1956,0.074781,0.016353,1.2567,1.7864,5,3,FALSE,FALSE,TRUE
"GENE0304","GENE0304_HUMAN","P08649","Protein GENE0304",0.294,0.967775,0.729201,0,0.1372,2,2,FALSE,FALSE,FALSE
"GENE1095","GENE1095_HUMAN","P07494","Protein GENE1095",0.1037,0.857476,0.487304,0.0658,0.3122,6,2,FALSE,FALSE,FALSE
"GENE0185","GENE0185_HUMAN","P45587","Protein GENE0185",-0.1117,1,0.904334,0,0.0437,5,4,FALSE,FALSE,FALSE
"GENE0797","GENE0797_HUMAN","P33293","Protein GENE0797",-0.9172,0.641182,0.548655,0,0.2607,6,5,TRUE,FALSE,FALSE
"GENE1455","GENE1455_HUMAN","P92265","Protein GENE1455",4.4565,0.008923,0.00351,1.7564,2.4546,4,2,TRUE,FALSE,TRUE
"GENE1573","GENE1573_HUMAN","P81996","Protein GENE1573",0.4006,1,0.9767,0,0.0102,3,4,FALSE,FALSE,FALSE
"GENE0231","GENE0231_HUMAN","P90643","Protein GENE0231",-0.1087,1,0.657433,0,0.1821,3,3,FALSE,FALSE,FALSE
"GENE2837","GENE2837_HUMAN","P72907","Protein GENE2837",0.1097,1,0.882589,0,0.0542,4,6,FALSE,FALSE,FALSE
"GENE0309","GENE0309_HUMAN","P61415","Protein GENE0309",-0.4986,1,0.727227,0,0.1383,4,5,FALSE,TRUE,FALSE
"GENE1749","GENE1749_HUMAN","P24119","Protein GENE1749",-2.3902,0.059493,0.028297,1.0278,1.5483,6,6,FALSE,FALSE,TRUE
"GENE0639","GENE0639_HUMAN","P10216","Protein GENE0639",-0.3653,1,0.437131,0,0.3594,6,5,FALSE,FALSE,FALSE
"GENE0980","GENE0980_HUMAN","P68737","Protein GENE0980",-1.3487,0.57542,0.213525,0.2767,0.6706,6,5,FALSE,TRUE,FALSE
"GENE0668","GENE0668_HUMAN","P30570","Protein GENE0668",0.0843,0.065982,0.063977,1.0029,1.194,6,4,FALSE,FALSE,FALSE
"GENE0942","GENE0942_HUMAN","P10379","Protein GENE0942",-0.4452,1,0.462675,0,0.3347,2,3,FALSE,FALSE,FALSE
"GENE1140","GENE1140_HUMAN","P43236","Protein GENE1140",0.2364,1,0.618203,0,0.2089,6,4,FALSE,FALSE,FALSE
"GENE1963","GENE1963_HUMAN","P28815","Protein GENE1963",2.0768,0.049801,0.012043,1.4367,1.9193,5,4,TRUE,FALSE,TRUE
"GENE0543","GENE0543_HUMAN","P80999","Protein GENE0543",0.2129,0.391398,0.100594,0.3384,0.9974,3,6,FALSE,FALSE,FALSE
"ZNF598","ZNF598_HUMAN","P02674","Protein ZNF598",-0.4164,1,0.466078,0,0.3315,4,2,TRUE,FALSE,FALSE
"GENE2023","GENE2023_HUMAN","P74028","Protein GENE2023",-0.4012,1,0.842928,0,0.0742,2,6,FALSE,FALSE,FALSE
"GENE0186","GENE0186_HUMAN","P32346","Protein GENE0186",2.2523,0.049655,0.019565,1.2227,1.7085,4,3,FALSE,FALSE,TRUE
"GENE0266","GENE0266_HUMAN","P89478","Protein GENE0266",0.4259,0.362996,0.209178,0.3613,0.6795,4,2,FALSE,FALSE,FALSE
"GENE2412","GENE2412_HUMAN","P80175","Protein GENE2412",-0.2178,0.339775,0.157545,0.4126,0.8026,6,3,FALSE,FALSE,FALSE
"GENE1794","GENE1794_HUMAN","P15429","Protein GENE1794",-0.5096,1,0.307549,0,0.5121,5,2,FALSE,FALSE,FALSE
"GENE0030","GENE0030_HUMAN","P49489","Protein GENE0030",-0.256,1,0.880681,0,0.0552,3,3,FALSE,TRUE,FALSE
"GENE0133","GENE0133_HUMAN","P75957","Protein GENE0133",0,1,0.372806,0,0.4285,3,6,TRUE,FALSE,FALSE
"GENE0461","GENE0461_HUMAN","P82168","Protein GENE0461",0.3257,1,0.547054,0,0.262,4,5,FALSE,FALSE,FALSE
"GENE2791","GENE2791_HUMAN","P62638","Protein GENE2791",-0.5724,0.038302,0.027364,0.8924,1.5628,6,2,FALSE,FALSE,TRUE
"GENE0938","GENE0938_HUMAN","P16099","Protein GENE0938",0.3876,1,0.714417,0.14,0.146,5,6,TRUE,FALSE,FALSE
"GENE0782","GENE0782_HUMAN","P00765","Protein GENE0782",0.2701,0.72639,0.233928,0.3321,0.6309,2,6,FALSE,FALSE,FALSE
"GENE0600","GENE0600_HUMAN","P76688","Protein GENE0600",0.4108,0.5593,0.356496,0,0.4479,4,5,FALSE,FALSE,FALSE
"GENE0103","GENE0103_HUMAN","P60308","Protein GENE0103",-0.4013,1,0.905632,0,0.043,5,5,FALSE,FALSE,FALSE
"GENE0537","GENE0537_HUMAN","P25400","Protein GENE0537",-0.0258,0.410194,0.192233,0.2911,0.7162,5,2,FALSE,FALSE,FALSE
"GENE1771","GENE1771_HUMAN","P80147","Protein GENE1771",-0.1723,1,0.657423,0,0.1822,5,2,TRUE,FALSE,FALSE
"GENE0929","GENE0929_HUMAN","P75113","Protein GENE0929",-0.5314,0.808323,0.400795,0,0.3971,4,4,FALSE,FALSE,FALSE
"GENE1564","GENE1564_HUMAN","P68719","Protein GENE1564",0.5637,0.535681,0.437973,0,0.3586,5,4,TRUE,FALSE,FALSE
"GENE0963","GENE0963_HUMAN","P31000","Protein GENE0963",4.0952,0.085879,0.022392,1.1002,1.6499,5,4,FALSE,FALSE,TRUE
"GENE2589","GENE2589_HUMAN","P35056","Protein GENE2589",2.8938,0.02404,0.008823,1.8299,2.0544,6,2,FALSE,FALSE,TRUE
"GENE0456","GENE0456_HUMAN","P31005","Protein GENE0456",2.9255,0.159504,0.04163,0.6978,1.3806,4,5,FALSE,FALSE,TRUE
"GENE1454","GENE1454_HUMAN","P90285","Protein GENE1454",-0.1176,1,0.790928,0.052,0.1019,3,2,FALSE,FALSE,FALSE
"GENE0082","GENE0082_HUMAN","P70061","Protein GENE0082",0.1032,1,0.310558,0.0568,0.5079,3,5,FALSE,FALSE,FALSE
"GENE1328","GENE1328_HUMAN","P81706","Protein GENE1328",0.4387,1,0.473865,0.0196,0.3243,5,2,FALSE,FALSE,FALSE
"GENE2563","GENE2563_HUMAN","P96700","Protein GENE2563",0.1095,0.569794,0.176425,0.1395,0.7534,5,5,FALSE,FALSE,FALSE
"GENE1904","GENE1904_HUMAN","P22938","Protein GENE1904",0.5658,1,0.493578,0.0633,0.3066,3,6,FALSE,FALSE,FALSE
"GENE1156","GENE1156_HUMAN","P79125","Protein GENE1156",1.468,0.007279,0.001615,2.2659,2.7919,6,2,FALSE,TRUE,TRUE
"GENE1805","GENE1805_HUMAN","P22158","Protein GENE1805",-0.9212,1,0.485174,0,0.3141,2,6,FALSE,FALSE,FALSE
"GENE2394","GENE2394_HUMAN","P24217","Protein GENE2394",-4.483,0.082301,0.033309,1.1232,1.4774,5,4,FALSE,FALSE,TRUE
"GENE2542","GENE2542_HUMAN","P78991","Protein GENE2542",2.2186,0.065111,0.015317,1.438,1.8148,2,2,FALSE,FALSE,TRUE
"GENE2660","GENE2660_HUMAN","P29505","Protein GENE2660",0.6368,1,0.993949,0,0.0026,5,6,FALSE,FALSE,FALSE
"GENE0167","GENE0167_HUMAN","P07693","Protein GENE0167",-0.3971,1,0.991199,0,0.0038,5,4,FALSE,FALSE,FALSE
"GENE2555","GENE2555_HUMAN","P71359","Protein GENE2555",-1.7336,0.117729,0.042536,1.0359,1.3712,5,2,FALSE,FALSE,TRUE
"GENE1680","GENE1680_HUMAN","P09553","Protein GENE1680",0.5659,0.793534,0.163783,0.2309,0.7857,5,6,FALSE,FALSE,FALSE
"GENE2309","GENE2309_HUMAN","P88869","Protein GENE2309",-2.4891,0.082515,0.017694,1.473,1.7522,5,3,FALSE,FALSE,TRUE
"GENE2871","GENE2871_HUMAN","P54618","Protein GENE2871",0.0603,1,0.741405,0,0.1299,4,5,TRUE,FALSE,FALSE
"GENE1183","GENE1183_HUMAN","P54990","Protein GENE1183",-0.1108,1,0.713651,0,0.1465,2,3,FALSE,FALSE,FALSE
"GENE2464","GENE2464_HUMAN","P87291","Protein GENE2464",1.7635,0.113746,0.024915,1.13,1.6035,3,4,FALSE,FALSE,TRUE
"GENE1762","GENE1762_HUMAN","P81074","Protein GENE1762",-2.8419,0.039639,0.018251,1.4436,1.7387,6,4,FALSE,FALSE,TRUE
"GENE1687","GENE1687_HUMAN","P69448","Protein GENE1687",0.9153,0.049393,0.048318,1.107,1.3159,3,5,FALSE,FALSE,TRUE
"GENE1415","GENE1415_HUMAN","P88541","Protein GENE1415",-0.1064,1,0.550141,0,0.2595,5,2,TRUE,FALSE,FALSE
"GENE1419","GENE1419_HUMAN","P06154","Protein GENE1419",0.1478,1,0.698883,0.1507,0.1556,4,5,TRUE,FALSE,FALSE
"GENE0956","GENE0956_HUMAN","P47674","Protein GENE0956",0.2115,0.452705,0.177046,0.3282,0.7519,4,3,FALSE,FALSE,FALSE
"GENE1282","GENE1282_HUMAN","P31227","Protein GENE1282",-0.3273,1,0.772035,0,0.1124,3,5,FALSE,FALSE,FALSE
"GENE0182","GENE0182_HUMAN","P06501","Protein GENE0182",-0.2336,1,0.772061,0,0.1123,3,6,FALSE,FALSE,FALSE
"GENE2505","GENE2505_HUMAN","P77532","Protein GENE2505",0.2356,0.243352,0.079235,0.6908,1.1011,3,5,FALSE,FALSE,FALSE
"GENE0670","GENE0670_HUMAN","P35616","Protein GENE0670",0.009,0.191263,0.10732,0.7501,0.9693,6,5,FALSE,FALSE,FALSE
"GENE2623","GENE2623_HUMAN","P19899","Protein GENE2623",-0.099,0.701055,0.210547,0.1454,0.6767,5,5,FALSE,FALSE,FALSE
"GENE0322","GENE0322_HUMAN","P32777","Protein GENE0322",0.0757,0.868755,0.303595,0.4127,0.5177,5,2,FALSE,TRUE,FALSE
"GENE1950","GENE1950_HUMAN","P95328","Protein GENE1950",-2.4572,0.07193,0.023022,0.9562,1.6379,6,6,FALSE,FALSE,TRUE
"GENE0583","GENE0583_HUMAN","P57222","Protein GENE0583",-0.6949,1,0.512686,0,0.2901,6,2,FALSE,FALSE,FALSE
"GENE2776","GENE2776_HUMAN","P44947","Protein GENE2776",0.7446,1,0.587195,0.1547,0.2312,5,2,FALSE,FALSE,FALSE
"GENE0855","GENE0855_HUMAN","P03754","Protein GENE0855",0.1685,1,0.6092,0,0.2152,4,6,FALSE,TRUE,FALSE
"GENE0717","GENE0717_HUMAN","P14602","Protein GENE0717",0.5492,0.452692,0.128812,0.4061,0.89,4,5,FALSE,FALSE,FALSE
"GENE0889","GENE0889_HUMAN","P10796","Protein GENE0889",3.9503,0.090013,0.023289,1.0137,1.6328,4,3,FALSE,FALSE,TRUE
"GENE0706","GENE0706_HUMAN","P79949","Protein GENE0706",-0.2542,1,0.575768,0,0.2398,6,3,FALSE,FALSE,FALSE
