"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE2072","GENE2072_HUMAN","P77108","Protein GENE2072",0.4194,0.472262,0.288039,0.0894,0.5405,2,3,FALSE,FALSE,FALSE
"GENE2825","GENE2825_HUMAN","P31710","Protein GENE2825",-0.5515,1,0.52425,0.0658,0.2805,6,3,TRUE,TRUE,FALSE
"GENE2777","GENE2777_HUMAN","P56737","Protein GENE2777",-4.4707,0.090496,0.01873,1.581,1.7275,2,6,FALSE,FALSE,TRUE
"GENE2313","GENE2313_HUMAN","P85368","Protein GENE2313",-0.0264,1,0.554339,0,0.2562,6,6,FALSE,FALSE,FALSE
"GENE0364","GENE0364_HUMAN","P93929","Protein GENE0364",-0.7308,1,0.235993,0,0.6271,2,2,FALSE,FALSE,FALSE
"GENE0040","GENE0040_HUMAN","P09191","Protein GENE0040",-0.1282,0.396969,0.118207,0.2516,0.9274,6,4,FALSE,FALSE,FALSE
"GENE0031","GENE0031_HUMAN","P35159","Protein GENE0031",0.0513,1,0.996637,0,0.0015,4,3,FALSE,FALSE,FALSE
"GENE0289","GENE0289_HUMAN","P85070","Protein GENE0289",-0.5978,0.91387,0.636104,0,0.1965,5,2,TRUE,FALSE,FALSE
"GENE1167","GENE1167_HUMAN","P83927","Protein GENE1167",2.0625,0.006084,0.003462,2.0699,2.4606,6,6,FALSE,FALSE,TRUE
"GENE0247","GENE0247_HUMAN","P86742","Protein GENE0247",4.1794,0.048807,0.010946,1.288,1.9608,3,5,FALSE,FALSE,TRUE
"GENE0803","GENE0803_HUMAN","P63512","Protein GENE0803",0.3349,1,0.62447,0,0.2045,5,5,FALSE,FALSE,FALSE
"GENE2455","GENE2455_HUMAN","P30270","Protein GENE2455",0.1728,1,0.88381,0,0.0536,3,5,FALSE,FALSE,FALSE
"GENE0405","GENE0405_HUMAN","P44764","Protein GENE0405",0.0786,0.427867,0.162733,0.234,0.7885,2,3,FALSE,FALSE,FALSE
"GENE1633","GENE1633_HUMAN","P17217","Protein GENE1633",0.1167,0.517105,0.473695,0,0.3245,6,2,FALSE,FALSE,FALSE
"GENE2720","GENE2720_HUMAN","P24793","Protein GENE2720",-0.1037,0.504408,0.345694,0.1045,0.4613,5,3,FALSE,FALSE,FALSE
"GENE0987","GENE0987_HUMAN","P01406","Protein GENE0987",-2.0461,0.011622,0.00403,2.0051,2.3947,4,4,FALSE,FALSE,TRUE
"GENE0022","GENE0022_HUMAN","P80104","Protein GENE0022",0.4767,0.783534,0.228472,0,0.6412,3,2,FALSE,FALSE,FALSE
"GENE1164","GENE1164_HUMAN","P81206","Protein GENE1164",0.1873,1,0.678446,0,0.1685,4,4,FALSE,FALSE,FALSE
"GENE0187","GENE0187_HUMAN","P05912","Protein GENE0187",-0.0559,1,0.253965,0.327,0.5952,2,5,TRUE,FALSE,FALSE
"GENE1830","GENE1830_HUMAN","P65681","Protein GENE1830",-0.54,0.749726,0.467418,0,0.3303,2,5,FALSE,FALSE,FALSE
"GENE0281","GENE0281_HUMAN","P75397","Protein GENE0281",0.0907,1,0.83039,0,0.0807,6,4,FALSE,FALSE,FALSE
"GENE0703","GENE0703_HUMAN","P26709","Protein GENE0703",-3.2688,0.082115,0.020394,1.4984,1.6905,4,5,FALSE,FALSE,TRUE
"GENE2403","GENE2403_HUMAN","P73945","Protein GENE2403",-0.0967,1,0.265102,0.1239,0.5766,4,6,FALSE,FALSE,FALSE
"GENE2197","GENE2197_HUMAN","P97585","Protein GENE2197",-0.1584,1,0.563852,0,0.2488,3,2,FALSE,FALSE,FALSE
"GENE1958","GENE1958_HUMAN","P34806","Protein GENE1958",-4.3288,0.021619,0.008526,1.7639,2.0693,3,3,TRUE,FALSE,TRUE
"GENE2106","GENE2106_HUMAN","P69760","Protein GENE2106",0.2225,1,0.796785,0,0.0987,3,6,FALSE,FALSE,FALSE
"GENE0801","GENE0801_HUMAN","P61744","Protein GENE0801",0.4448,1,0.646154,0,0.1897,5,2,FALSE,FALSE,FALSE
"GENE2349","GENE2349_HUMAN","P20976","Protein GENE2349",-0.2019,1,0.91727,0,0.0375,5,6,FALSE,FALSE,FALSE
"GENE0078","GENE0078_HUMAN","P35493","Protein GENE0078",0.3558,1,0.734806,0,0.1338,5,2,FALSE,FALSE,FALSE
"GENE1533","GENE1533_HUMAN","P45907","Protein GENE1533",-0.2137,1,0.279446,0,0.5537,3,4,FALSE,FALSE,FALSE
"GENE1196","GENE1196_HUMAN","P67156","Protein GENE1196",0.0873,0.982438,0.315724,0,0.5007,3,2,FALSE,FALSE,FALSE
"GENE0610","GENE0610_HUMAN","P10264","Protein GENE0610",0.6566,1,0.885596,0,0.0528,5,6,FALSE,FALSE,FALSE
"GENE1135","GENE1135_HUMAN","P14539","Protein GENE1135",0.3441,1,0.693336,0,0.1591,5,4,FALSE,TRUE,FALSE
"GENE1429","GENE1429_HUMAN","P53527","Protein GENE1429",-0.6256,0.05634,0.026509,1.1185,1.5766,3,3,FALSE,FALSE,TRUE
"GENE2832","GENE2832_HUMAN","P51235","Protein GENE2832",0.5377,0.362003,0.213183,0.3218,0.6712,6,5,FALSE,FALSE,FALSE
"GENE1878","GENE1878_HUMAN","P92672","Protein GENE1878",0.4714,1,0.669146,0.0672,0.1745,3,2,TRUE,FALSE,FALSE
"GENE0188","GENE0188_HUMAN","P40812","Protein GENE0188",0.3921,1,0.742411,0,0.1294,6,2,FALSE,FALSE,FALSE
"GENE1464","GENE1464_HUMAN","P82313","Protein GENE1464",0.6438,1,0.601911,0,0.2205,3,4,FALSE,FALSE,FALSE
"GENE0967","GENE0967_HUMAN","P22157","Protein GENE0967",0.4801,1,0.304869,0,0.5159,5,2,FALSE,TRUE,FALSE
"GENE0262","GENE0262_HUMAN","P23340","Protein GENE0262",0.2642,0.71947,0.539575,0,0.2679,3,6,FALSE,FALSE,FALSE
"GENE1838","GENE1838_HUMAN","P87410","Protein GENE1838",-0.426,0.51008,0.460287,0.0071,0.337,5,2,TRUE,FALSE,FALSE
"GENE0875","GENE0875_HUMAN","P71007","Protein GENE0875",0.3235,0.724705,0.583034,0,0.2343,5,5,FALSE,FALSE,FALSE
"GENE1861","GENE1861_HUMAN","P38121","Protein GENE1861",-0.4039,1,0.49544,0,0.305,5,6,FALSE,FALSE,FALSE
"GENE2622","GENE2622_HUMAN","P25990","Protein GENE2622",-0.1988,1,0.748259,0,0.1259,5,3,FALSE,FALSE,FALSE
"GENE0691","GENE0691_HUMAN","P85019","Protein GENE0691",0.1727,0.418246,0.09194,0.3849,1.0365,4,3,FALSE,FALSE,FALSE
"GENE0482","GENE0482_HUMAN","P63903","Protein GENE0482",-0.0307,1,0.904919,0,0.0434,3,5,FALSE,FALSE,FALSE
"GENE2498","GENE2498_HUMAN","P33793","Protein GENE2498",0.0967,1,0.939295,0,0.0272,3,2,FALSE,FALSE,FALSE
"GENE2103","GENE2103_HUMAN","P04179","Protein GENE2103",0.0258,0.873546,0.667774,0.07,0.1754,3,2,FALSE,TRUE,FALSE
"GENE1154","GENE1154_HUMAN","P14966","Protein GENE1154",0.1245,0.886484,0.192946,0.5571,0.7146,2,2,FALSE,FALSE,FALSE
"GENE1090","GENE1090_HUMAN","P89786","Protein GENE1090",0.4025,0.131842,0.120806,0.3529,0.9179,4,4,FALSE,FALSE,FALSE
"GENE1925","GENE1925_HUMAN","P88058","Protein GENE1925",-0.0384,1,0.721666,0,0.1417,4,6,FALSE,FALSE,FALSE
"GENE0917","GENE0917_HUMAN","P56660","Protein GENE0917",-1.0209,0.099867,0.022691,1.231,1.6442,4,3,FALSE,TRUE,TRUE
"GENE1349","GENE1349_HUMAN","P30297","Protein GENE1349",0.4513,1,0.905019,0,0.0433,3,2,TRUE,FALSE,FALSE
"GENE1256","GENE1256_HUMAN","P64221","Protein GENE1256",-0.1584,0.318671,0.091941,0.5266,1.0365,4,5,FALSE,FALSE,FALSE
"GENE0456","GENE0456_HUMAN","P40024","Protein GENE0456",0.3417,0.272862,0.060528,1.0313,1.218,2,4,FALSE,FALSE,FALSE
"GENE2796","GENE2796_HUMAN","P15244","Protein GENE2796",0.4266,0.799084,0.349246,0.1961,0.4569,3,5,FALSE,FALSE,FALSE
"GENE0699","GENE0699_HUMAN","P01925","Protein GENE0699",-1.9143,0.011927,0.004488,1.7065,2.348,5,3,FALSE,FALSE,TRUE
"GENE1228","GENE1228_HUMAN","P30891","Protein GENE1228",0.1366,0.257296,0.080725,0.5323,1.093,2,6,FALSE,FALSE,FALSE
"GENE2289","GENE2289_HUMAN","P02115","Protein GENE2289",-0.5286,1,0.791598,0,0.1015,4,3,FALSE,FALSE,FALSE
"GENE0814","GENE0814_HUMAN","P70105","Protein GENE0814",0.8521,0.849485,0.192773,0.665,0.715,6,4,FALSE,FALSE,FALSE
"GENE0868","GENE0868_HUMAN","P59736","Protein GENE0868",-0.0022,0.807509,0.239262,0.038,0.6211,3,5,FALSE,FALSE,FALSE
"GENE1419","GENE1419_HUMAN","P51416","Protein GENE1419",0.2728,1,0.860773,0,0.0651,2,6,FALSE,TRUE,FALSE
"GENE1079","GENE1079_HUMAN","P50412","Protein GENE1079",0.1868,1,0.528428,0,0.277,2,6,FALSE,FALSE,FALSE
"GENE1107","GENE1107_HUMAN","P41938","Protein GENE1107",-0.0748,0.608563,0.226285,0.289,0.6453,6,4,FALSE,FALSE,FALSE
"GENE2768","GENE2768_HUMAN","P29617","Protein GENE2768",0.0772,1,0.42562,0,0.371,3,3,FALSE,FALSE,FALSE
"GENE0705","GENE0705_HUMAN","P12496","Protein GENE0705",1.3998,0.084436,0.020063,1.4195,1.6976,2,3,FALSE,FALSE,TRUE
"GENE1084","GENE1084_HUMAN","P37961","Protein GENE1084",-0.1952,1,0.699189,0,0.1554,2,3,FALSE,TRUE,FALSE
"GENE1108","GENE1108_HUMAN","P84647","Protein GENE1108",-0.3996,1,0.800426,0,0.0967,3,4,FALSE,FALSE,FALSE
"GENE0075","GENE0075_HUMAN","P55318","Protein GENE0075",0.0343,0.78133,0.287601,0.0018,0.5412,5,6,FALSE,TRUE,FALSE
"GENE2171","GENE2171_HUMAN","P67812","Protein GENE2171",0.2026,0.614467,0.201601,0.4639,0.6955,2,2,FALSE,FALSE,FALSE
"GENE0970","GENE0970_HUMAN","P92715","Protein GENE0970",-0.3083,1,0.6298,0,0.2008,3,2,FALSE,FALSE,FALSE
"GENE1211","GENE1211_HUMAN","P22624","Protein GENE1211",1.9738,0.105455,0.041342,0.7182,1.3836,6,6,TRUE,FALSE,TRUE
"GENE1204","GENE1204_HUMAN","P59420","Protein GENE1204",-0.4331,1,0.700257,0,0.1547,2,2,FALSE,TRUE,FALSE
"GENE0869","GENE0869_HUMAN","P51930","Protein GENE0869",0.0583,0.878279,0.349438,0.4518,0.4566,6,3,FALSE,FALSE,FALSE
"GENE2878","GENE2878_HUMAN","P63982","Protein GENE2878",-0.1554,1,0.977921,0,0.0097,5,3,TRUE,TRUE,FALSE
"GENE2291","GENE2291_HUMAN","P26071","Protein GENE2291",-0.0308,1,0.770859,0,0.113,4,2,FALSE,FALSE,FALSE
"GENE1356","GENE1356_HUMAN","P01711","Protein GENE1356",0.0198,0.837394,0.512009,0.2639,0.2907,3,5,FALSE,FALSE,FALSE
"GENE2773","GENE2773_HUMAN","P63817","Protein GENE2773",0.475,1,0.473939,0.0807,0.3243,2,6,FALSE,FALSE,FALSE
"GENE0505","GENE0505_HUMAN","P51076","Protein GENE0505",4.2009,0.093365,0.0349,1.2395,1.4572,2,4,FALSE,FALSE,TRUE
"GENE0380","GENE0380_HUMAN","P24973","Protein GENE0380",0.2109,1,0.983426,0,0.0073,2,3,FALSE,FALSE,FALSE
"GENE2477","GENE2477_HUMAN","P00056","Protein GENE2477",0.1903,1,0.803684,0,0.0949,3,3,FALSE,FALSE,FALSE
"GENE1860","GENE1860_HUMAN","P18894","Protein GENE1860",-0.539,1,0.354416,0.1111,0.4505,5,4,FALSE,FALSE,FALSE
"GENE2381","GENE2381_HUMAN","P62217","Protein GENE2381",-0.3041,1,0.670941,0,0.1733,2,4,FALSE,FALSE,FALSE
"GENE0009","GENE0009_HUMAN","P92119","Protein GENE0009",0.3381,1,0.462447,0,0.3349,3,4,FALSE,FALSE,FALSE
"GENE1139","GENE1139_HUMAN","P58537","Protein GENE1139",2.3775,0.028753,0.018722,1.1847,1.7277,3,2,FALSE,FALSE,TRUE
"GENE0361","GENE0361_HUMAN","P68592","Protein GENE0361",0.6888,1,0.908059,0,0.0419,6,5,FALSE,FALSE,FALSE
"GENE2055","GENE2055_HUMAN","P13825","Protein GENE2055",0.4214,1,0.706144,0,0.1511,2,4,FALSE,FALSE,FALSE
"GENE0777","GENE0777_HUMAN","P57587","Protein GENE0777",-0.0503,1,0.68466,0,0.1645,4,5,FALSE,FALSE,FALSE
"GENE1273","GENE1273_HUMAN","P75104","Protein GENE1273",0.6179,1,0.348152,0.3113,0.4582,4,3,FALSE,FALSE,FALSE
"GENE0996","GENE0996_HUMAN","P80393","Protein GENE0996",0.4141,1,0.568971,0,0.2449,4,4,TRUE,FALSE,FALSE
"GENE0441","GENE0441_HUMAN","P12669","Protein GENE0441",-1.3937,0.077626,0.045787,1.2314,1.3393,6,5,FALSE,FALSE,TRUE
"SUGP2","SUGP2_HUMAN","P98993","Protein SUGP2",-0.7856,1,0.699273,0,0.1554,6,2,FALSE,FALSE,FALSE
"GENE0728","GENE0728_HUMAN","P38555","Protein GENE0728",-0.0687,1,0.839087,0,0.0762,6,4,FALSE,TRUE,FALSE
"GENE0044","GENE0044_HUMAN","P73583","Protein GENE0044",0.0046,1,0.653287,0,0.1849,4,6,FALSE,FALSE,FALSE
"GENE2056","GENE2056_HUMAN","P64427","Protein GENE2056",0.1403,1,0.897208,0,0.0471,3,3,FALSE,FALSE,FALSE
"GENE1610","GENE1610_HUMAN","P40933","Protein GENE1610",0.2796,1,0.866134,0,0.0624,3,4,FALSE,FALSE,FALSE
"GENE0850","GENE0850_HUMAN","P86011","Protein GENE0850",-0.2479,1,0.42316,0,0.3735,2,4,FALSE,FALSE,FALSE
"GENE1691","GENE1691_HUMAN","P54403","Protein GENE1691",0.2686,0.575517,0.48945,0,0.3103,3,2,FALSE,FALSE,FALSE
"GENE0774","GENE0774_HUMAN","P25419","Protein GENE0774",-0.3064,1,0.617708,0,0.2092,3,5,FALSE,FALSE,FALSE
"GENE0279","GENE0279_HUMAN","P20624","Protein GENE0279",0.1736,1,0.536106,0,0.2707,6,5,FALSE,FALSE,FALSE
"GENE0567","GENE0567_HUMAN","P85446","Protein GENE0567",-0.2127,1,0.676865,0,0.1695,5,3,FALSE,FALSE,FALSE
"GENE1862","GENE1862_HUMAN","P80247","Protein GENE1862",0.3011,0.998842,0.670248,0,0.1738,5,3,FALSE,FALSE,FALSE
"GENE2279","GENE2279_HUMAN","P89136","Protein GENE2279",0.3646,0.612865,0.325797,0,0.4871,4,3,FALSE,FALSE,FALSE
"GENE0076","GENE0076_HUMAN","P25495","Protein GENE0076",-0.0066,1,0.854531,0,0.0683,4,2,FALSE,FALSE,FALSE
"GENE2224","GENE2224_HUMAN","P77710","Protein GENE2224",0.3538,1,0.680135,0,0.1674,5,2,FALSE,FALSE,FALSE
"GENE2182","GENE2182_HUMAN","P85455","Protein GENE2182",-0.4249,0.30796,0.089476,0.4593,1.0483,2,5,FALSE,FALSE,FALSE
"GENE2006","GENE2006_HUMAN","P78828","Protein GENE2006",0.3512,1,0.570081,0,0.2441,3,3,FALSE,FALSE,FALSE
"GENE0399","GENE0399_HUMAN","P79748","Protein GENE0399",-3.2534,0.059716,0.028094,1.0534,1.5514,6,6,FALSE,FALSE,TRUE
"FMR1","FMR1_HUMAN","P55282","Protein FMR1",3.3438,0.052709,0.013661,1.2896,1.8645,4,4,FALSE,FALSE,TRUE
"GENE0754","GENE0754_HUMAN","P49531","Protein GENE0754",-0.1065,0.809699,0.314753,0.0081,0.502,3,5,FALSE,FALSE,FALSE
"GENE2379","GENE2379_HUMAN","P87933","Protein GENE2379",0.2469,0.794808,0.346619,0,0.4601,3,5,FALSE,FALSE,FALSE
"GENE0587","GENE0587_HUMAN","P80378","Protein GENE0587",0.1391,1,0.410791,0,0.3864,4,2,FALSE,FALSE,FALSE
"GENE1664","GENE1664_HUMAN","P48432","Protein GENE1664",0.1731,1,0.708909,0,0.1494,2,3,FALSE,FALSE,FALSE
"GENE2443","GENE2443_HUMAN","P89913","Protein GENE2443",0.0161,1,0.380615,0.1973,0.4195,5,2,FALSE,FALSE,FALSE
"GENE0118","GENE0118_HUMAN","P94750","Protein GENE0118",3.2873,0.137648,0.036395,0.8796,1.439,5,5,FALSE,FALSE,TRUE
"GENE2556","GENE2556_HUMAN","P69074","Protein GENE2556",0.096,1,0.768946,0,0.1141,5,2,FALSE,FALSE,FALSE
"GENE1668","GENE1668_HUMAN","P90983","Protein GENE1668",0.0166,1,0.494685,0,0.3057,3,2,FALSE,FALSE,FALSE
"GENE0601","GENE0601_HUMAN","P49762","Protein GENE0601",-0.517,1,0.802875,0,0.0954,5,2,FALSE,TRUE,FALSE
"GENE2461","GENE2461_HUMAN","P53842","Protein GENE2461",0.1637,1,0.441636,0.2949,0.3549,4,4,FALSE,FALSE,FALSE
"GENE1268","GENE1268_HUMAN","P68772","Protein GENE1268",-2.1301,0.105812,0.030497,0.9581,1.5157,2,4,FALSE,FALSE,TRUE
"GENE0227","GENE0227_HUMAN","P10611","Protein GENE0227",1.9584,0.060608,0.043977,0.9327,1.3568,5,4,FALSE,FALSE,TRUE
"GENE1176","GENE1176_HUMAN","P87330","Protein GENE1176",-0.5028,1,0.810541,0,0.0912,6,5,FALSE,FALSE,FALSE
"GENE0834","GENE0834_HUMAN","P63551","Protein GENE0834",3.1001,0.053386,0.046588,0.8915,1.3317,5,4,FALSE,FALSE,TRUE
"GENE1706","GENE1706_HUMAN","P26071","Protein GENE1706",-0.6574,0.971326,0.202505,0.096,0.6936,5,3,FALSE,FALSE,FALSE
"GENE2505","GENE2505_HUMAN","P96159","Protein GENE2505",-0.1889,1,0.781997,0,0.1068,3,4,FALSE,FALSE,FALSE
"GENE2373","GENE2373_HUMAN","P29162","Protein GENE2373",3.8057,0.013149,0.009911,1.4961,2.0039,6,2,FALSE,FALSE,TRUE
"GENE2424","GENE2424_HUMAN","P40013","Protein GENE2424",-0.1582,1,0.382058,0,0.4179,5,6,FALSE,FALSE,FALSE
"GENE2315","GENE2315_HUMAN","P09380","Protein GENE2315",0.6498,0.333209,0.134139,0.4745,0.8724,2,2,FALSE,FALSE,FALSE
"GENE1510","GENE1510_HUMAN","P48770","Protein GENE1510",-0.3444,1,0.754942,0,0.1221,3,3,FALSE,FALSE,FALSE
"GENE2301","GENE2301_HUMAN","P55405","Protein GENE2301",0.0019,0.411149,0.085497,1.0525,1.068,2,2,FALSE,FALSE,FALSE
"GENE1339","GENE1339_HUMAN","P47090","Protein GENE1339",-0.0553,1,0.875813,0,0.0576,3,2,FALSE,FALSE,FALSE
"GENE0333","GENE0333_HUMAN","P16497","Protein GENE0333",0.5858,1,0.974215,0,0.0113,5,2,FALSE,FALSE,FALSE
"GENE2514","GENE2514_HUMAN","P22117","Protein GENE2514",-0.5552,1,0.927258,0,0.0328,3,4,FALSE,FALSE,FALSE
"GENE0291","GENE0291_HUMAN","P89283","Protein GENE0291",-0.1529,1,0.441688,0,0.3549,5,4,TRUE,FALSE,FALSE
"GENE0716","GENE0716_HUMAN","P38895","Protein GENE0716",-3.2838,0.068675,0.025596,1.4472,1.5918,4,6,FALSE,FALSE,TRUE
"GENE0164","GENE0164_HUMAN","P02085","Protein GENE0164",-0.0934,1,0.874117,0,0.0584,4,5,FALSE,FALSE,FALSE
"GENE1280","GENE1280_HUMAN","P03957","Protein GENE1280",0.0199,1,0.95012,0,0.0222,6,4,FALSE,FALSE,FALSE
"GENE2677","GENE2677_HUMAN","P18887","Protein GENE2677",4.0144,0.091948,0.032099,1.1289,1.4935,2,4,FALSE,FALSE,TRUE
"GENE2250","GENE2250_HUMAN","P63146","Protein GENE2250",-0.5523,1,0.840011,0,0.0757,2,4,FALSE,FALSE,FALSE
"GENE1593","GENE1593_HUMAN","P14735","Protein GENE1593",3.7391,0.04189,0.017689,1.0674,1.7523,3,4,FALSE,FALSE,TRUE
"GENE0758","GENE0758_HUMAN","P48793","Protein GENE0758",-4.0933,0.12259,0.038081,1.1112,1.4193,2,3,FALSE,FALSE,TRUE
"GENE2657","GENE2657_HUMAN","P51192","Protein GENE2657",-1.301,0.019582,0.011329,1.3417,1.9458,2,2,FALSE,FALSE,TRUE
"GENE0180","GENE0180_HUMAN","P77304","Protein GENE0180",0.6615,0.26064,0.107051,0.5887,0.9704,2,3,FALSE,FALSE,FALSE
"GENE1988","GENE1988_HUMAN","P56070","Protein GENE1988",-0.3442,1,0.904209,0,0.0437,5,5,FALSE,FALSE,FALSE
"GENE2540","GENE2540_HUMAN","P85961","Protein GENE2540",-0.3628,1,0.809742,0,0.0917,2,4,TRUE,FALSE,FALSE
"GENE0605","GENE0605_HUMAN","P00170","Protein GENE0605",-0.1726,1,0.833854,0,0.0789,6,3,FALSE,FALSE,FALSE
"GENE0673","GENE0673_HUMAN","P84754","Protein GENE0673",0.0829,0.688845,0.670076,0,0.1739,2,5,FALSE,FALSE,FALSE
"GENE2628","GENE2628_HUMAN","P15725","Protein GENE2628",0.7285,0.060861,0.015578,1.7833,1.8075,3,6,FALSE,FALSE,TRUE
"GENE0397","GENE0397_HUMAN","P52675","Protein GENE0397",-3.8162,0.004117,0.001584,2.5435,2.8002,2,6,FALSE,FALSE,TRUE
"GENE1711","GENE1711_HUMAN","P42322","Protein GENE1711",-0.4834,0.261934,0.060848,0.9597,1.2158,5,2,FALSE,FALSE,FALSE
"GENE1208","GENE1208_HUMAN","P39506","Protein GENE1208",-1.768,0.213698,0.043276,1.1115,1.3638,5,5,FALSE,FALSE,TRUE
"GENE1157","GENE1157_HUMAN","P58148","Protein GENE1157",-0.3215,1,0.537208,0,0.2699,6,4,FALSE,FALSE,FALSE
"GENE2826","GENE2826_HUMAN","P04751","Protein GENE2826",0.3214,1,0.882255,0,0.0544,3,4,FALSE,TRUE,FALSE
"GENE1185","GENE1185_HUMAN","P77352","Protein GENE1185",0.2436,1,0.368286,0,0.4338,6,2,FALSE,FALSE,FALSE
"GENE0329","GENE0329_HUMAN","P59927","Protein GENE0329",-0.3611,1,0.33391,0,0.4764,6,5,FALSE,FALSE,FALSE
"GENE2265","GENE2265_HUMAN","P34381","Protein GENE2265",-0.6002,1,0.555643,0,0.2552,2,3,TRUE,FALSE,FALSE
"GENE1537","GENE1537_HUMAN","P61067","Protein GENE1537",-0.3144,1,0.648688,0,0.188,5,2,FALSE,FALSE,FALSE
"GENE2249","GENE2249_HUMAN","P58229","Protein GENE2249",1.0278,0.02512,0.00518,1.863,2.2857,6,2,FALSE,FALSE,TRUE
"GENE0983","GENE0983_HUMAN","P30329","Protein GENE0983",0.8047,1,0.932921,0,0.0302,2,3,FALSE,TRUE,FALSE
"GENE2258","GENE2258_HUMAN","P29020","Protein GENE2258",0.2227,1,0.446622,0,0.3501,2,4,TRUE,FALSE,FALSE
"GENE1028","GENE1028_HUMAN","P84174","Protein GENE1028",-0.402,0.67478,0.281947,0,0.5498,2,4,FALSE,FALSE,FALSE
"GENE0261","GENE0261_HUMAN","P46984","Protein GENE0261",0.0884,0.189671,0.147141,0.4263,0.8323,3,2,FALSE,FALSE,FALSE
"GENE1973","GENE1973_HUMAN","P43052","Protein GENE1973",0.2625,0.399375,0.160598,0.5712,0.7943,5,6,FALSE,FALSE,FALSE
"GENE0563","GENE0563_HUMAN","P43999","Protein GENE0563",0.5217,0.889862,0.375359,0,0.4256,3,2,FALSE,FALSE,FALSE
"GENE0962","GENE0962_HUMAN","P43538","Protein GENE0962",0.0291,0.713777,0.213204,0.1635,0.6712,6,5,FALSE,FALSE,FALSE
"GENE0906","GENE0906_HUMAN","P01335","Protein GENE0906",0.0672,1,0.566492,0.0796,0.2468,6,6,TRUE,FALSE,FALSE
"GENE2578","GENE2578_HUMAN","P39953","Protein GENE2578",-0.8192,1,0.331414,0,0.4796,6,4,FALSE,FALSE,FALSE
"GENE0231","GENE0231_HUMAN","P94908","Protein GENE0231",0.0252,0.404405,0.224065,0.397,0.6496,6,3,FALSE,FALSE,FALSE
"GENE2571","GENE2571_HUMAN","P41863","Protein GENE2571",0.2227,0.564689,0.388316,0.2486,0.4108,4,2,FALSE,FALSE,FALSE
"GENE1667","GENE1667_HUMAN","P17811","Protein GENE1667",-0.7228,1,0.651201,0,0.1863,3,4,FALSE,FALSE,FALSE
"GENE2885","GENE2885_HUMAN","P83112","Protein GENE2885",-0.1149,0.792181,0.164493,0.2475,0.7839,2,3,TRUE,FALSE,FALSE
"GENE0619","GENE0619_HUMAN","P47087","Protein GENE0619",-0.5425,0.259597,0.121264,0.7798,0.9163,2,2,TRUE,FALSE,FALSE
"GENE0768","GENE0768_HUMAN","P19880","Protein GENE0768",-0.2454,1,0.895505,0,0.0479,3,2,FALSE,FALSE,FALSE
"GENE1111","GENE1111_HUMAN","P17563","Protein GENE1111",0.2973,0.387172,0.384009,0.0479,0.4157,2,6,FALSE,FALSE,FALSE
"GENE1425","GENE1425_HUMAN","P20934","Protein GENE1425",-0.2499,1,0.825091,0,0.0835,3,3,FALSE,FALSE,FALSE
"GENE2828","GENE2828_HUMAN","P68138","Protein GENE2828",-0.5217,0.750282,0.282459,0.1921,0.549,2,2,FALSE,FALSE,FALSE
"GENE1264","GENE1264_HUMAN","P65085","Protein GENE1264",-0.0763,0.945844,0.607862,0,0.2162,2,5,FALSE,FALSE,FALSE
"GENE0374","GENE0374_HUMAN","P84149","Protein GENE0374",0.0256,0.375025,0.30368,0.2493,0.5176,3,5,FALSE,FALSE,FALSE
"GENE1927","GENE1927_HUMAN","P55900","Protein GENE1927",-0.2351,1,0.8383,0,0.0766,4,4,FALSE,FALSE,FALSE
"GENE0871","GENE0871_HUMAN","P18289","Protein GENE0871",0.1026,0.571591,0.449015,0,0.3477,5,4,FALSE,FALSE,FALSE
"GENE0273","GENE0273_HUMAN","P21820","Protein GENE0273",-1.4111,0.001271,0.000329,3.2159,3.4824,4,6,FALSE,FALSE,TRUE
"GENE2232","GENE2232_HUMAN","P43548","Protein GENE2232",0.0162,1,0.765259,0,0.1162,3,2,FALSE,FALSE,FALSE
"GENE0129","GENE0129_HUMAN","P58253","Protein GENE0129",0.027,0.741356,0.629326,0,0.2011,2,6,FALSE,TRUE,FALSE
"GENE1487","GENE1487_HUMAN","P30957","Protein GENE1487",-1.0986,0.148639,0.041941,0.7722,1.3774,6,3,FALSE,FALSE,TRUE
"GENE0824","GENE0824_HUMAN","P18767","Protein GENE0824",-3.6941,0.068691,0.039284,0.7978,1.4058,5,4,FALSE,FALSE,TRUE
"GENE1205","GENE1205_HUMAN","P01832","Protein GENE1205",-0.2399,0.263573,0.080802,0.7061,1.0926,3,2,FALSE,FALSE,FALSE
"GENE0017","GENE0017_HUMAN","P27286","Protein GENE0017",0.1828,0.756299,0.721475,0,0.1418,4,3,FALSE,FALSE,FALSE
"GENE2707","GENE2707_HUMAN","P41527","Protein GENE2707",2.9733,0.051815,0.044446,1.1881,1.3522,4,5,FALSE,TRUE,TRUE
"GENE0151","GENE0151_HUMAN","P80747","Protein GENE0151",-0.4803,0.809414,0.660697,0,0.18,2,3,FALSE,FALSE,FALSE
"GENE0988","GENE0988_HUMAN","P24192","Protein GENE0988",0.126,1,0.915497,0,0.0383,3,2,FALSE,FALSE,FALSE
